Time (sec),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial
1.2,56.76859,57.85034,55.07599,60.92034,60.0692,61.49287,58.26115,59.40368,61.73416,57.99682,68.20763,60.43083,10
1.3,56.76859,57.85017,55.07635,60.92034,60.06897,61.49287,58.26115,59.40386,61.73471,57.99727,68.20763,60.43083,10
1.4,56.76843,57.85017,55.07635,60.91986,60.06897,61.49319,58.27755,59.40386,61.73471,57.99727,68.21145,60.43041,10
1.5,56.76843,57.85012,55.07563,60.91653,60.06955,61.49319,58.27755,59.40352,61.73447,57.99823,68.21145,60.43041,10
1.6,56.768,57.85012,55.07563,60.91653,60.06955,61.49348,58.27834,59.40352,61.73459,57.99823,68.21107,60.43089,10
1.7,56.768,57.84917,55.07604,60.91846,60.07015,61.49348,58.27834,59.4035,61.73459,57.9971,68.22336,60.43089,10
1.8,56.76903,57.8513,55.07604,60.91846,60.07015,61.49438,58.275,59.4035,61.73769,57.9971,68.22336,60.43081,10
1.9,56.76903,57.8513,55.07723,60.92311,60.06939,61.49438,58.275,59.40356,61.73769,57.99716,68.24993,60.43058,10
2,56.77169,57.8542,55.07723,60.92311,60.06939,61.4936,58.27614,59.40356,61.74304,57.99682,68.24993,60.43058,10
2.1,56.77169,57.8542,55.07859,60.92879,60.0695,61.4936,58.27614,59.40269,61.74304,57.99682,68.27126,60.43118,10
2.2,56.77398,57.85733,55.08041,60.92879,60.0695,61.4933,58.28032,59.40269,61.74698,57.99693,68.28727,60.43118,10
2.3,56.7786,57.85733,55.08041,60.93795,60.0695,61.4933,58.28032,59.40233,61.7531,57.99693,68.28727,60.43154,10
2.4,56.7786,57.86774,55.0868,60.96181,60.06866,61.49366,58.28032,59.40233,61.7531,57.99794,68.32592,60.43154,10
2.5,56.7897,57.87882,55.0868,60.96181,60.06866,61.49366,58.28292,59.40252,61.75729,57.99856,68.32592,60.43297,10
2.6,56.7897,57.87882,55.09657,60.99584,60.06979,61.49299,58.28292,59.40252,61.75729,57.99856,68.34258,60.4332,10
2.7,56.80749,57.90889,55.09657,60.99584,60.06979,61.49299,58.28399,59.40374,61.7626,57.99901,68.34258,60.4332,10
2.8,56.82017,57.90889,55.11186,61.05588,60.06932,61.49311,58.28399,59.40374,61.86235,57.99901,68.40186,60.43309,10
2.9,56.82017,57.91679,55.1053,61.05588,60.06932,61.49311,58.28512,59.40328,61.86235,57.99711,68.49695,60.43309,10
3,56.85487,57.91679,55.1053,61.0274,60.06903,61.49348,58.28512,59.40328,61.86324,57.99711,68.49695,60.43278,10
3.1,56.85487,57.95782,55.10873,61.04625,60.06903,61.49348,58.28575,59.40269,61.86324,57.99851,68.52912,60.43238,10
3.2,56.88294,57.99856,55.10873,61.04625,60.06903,61.4942,58.28575,59.40269,61.86633,57.99739,68.52912,60.43238,10
3.3,56.87515,57.99856,55.11207,61.07337,60.06903,61.4942,58.28236,59.40414,61.86971,57.99739,68.54726,60.43225,10
3.4,56.87515,57.993,55.10686,61.07337,60.06956,61.49368,58.28236,59.40414,61.86971,57.99879,68.55739,60.43225,10
3.5,56.848,57.993,55.10686,61.11888,60.06956,61.49368,58.28666,59.40321,61.87092,57.99879,68.55739,60.4323,10
3.6,56.848,57.95547,55.08607,61.11888,60.07004,61.49299,58.28666,59.40321,61.87092,57.99749,68.55649,60.4323,10
3.7,56.83095,57.92401,55.08607,61.15297,60.07004,61.49299,58.29355,59.40252,61.87209,57.99856,68.55649,60.43255,10
3.8,56.83095,57.92401,55.07292,61.16698,60.06926,61.49317,58.29355,59.40252,61.87209,57.99856,68.55477,60.4338,10
3.9,56.83313,57.92558,55.07292,61.16698,60.06926,61.49317,58.29383,59.40328,61.87066,57.99896,68.55022,60.4338,10
4,56.83313,57.92558,55.07297,61.17202,60.06986,61.49377,58.29383,59.40328,61.87154,57.99896,68.55022,60.43429,10
4.1,56.84408,57.93837,55.07817,61.17202,60.06986,61.49377,58.28327,59.40309,61.87154,57.99801,68.54374,60.43429,10
4.2,56.85449,57.93837,55.07817,61.18776,60.06909,61.49415,58.28327,59.40309,61.87072,57.99935,68.54374,60.43332,10
4.3,56.85449,57.94605,55.08061,61.18776,60.06909,61.49415,58.25839,59.40583,61.87072,57.99935,68.54072,60.43284,10
4.4,56.85885,57.95014,55.08061,61.18751,60.06979,61.49415,58.25839,59.40583,61.86941,57.99778,68.54072,60.43284,10
4.5,56.85885,57.95014,55.0817,61.18301,60.06979,61.49336,58.23724,59.40583,61.8707,57.99778,68.53424,60.43309,10
4.6,56.85907,57.95328,55.0817,61.18301,60.06903,61.49336,58.23724,59.40624,61.8707,57.99901,68.52829,60.43309,10
4.7,56.85907,57.95328,55.08228,61.17937,60.06903,61.49285,58.22917,59.40624,61.86834,57.99901,68.52829,60.43393,10
4.8,56.86212,57.95541,55.08228,61.17937,60.06932,61.49285,58.22917,59.40671,61.86834,57.99868,68.49489,60.43393,10
4.9,56.86212,57.95541,55.08258,61.17895,60.06932,61.4933,58.2329,59.40671,61.8359,57.99823,68.49489,60.43255,10
5,56.86304,57.95805,55.08462,61.17895,60.0692,61.4933,58.2329,59.40652,61.8359,57.99823,68.37362,60.43309,10
5.1,56.86408,57.95805,55.08462,61.182,60.0692,61.49325,58.23933,59.40652,61.76036,57.99711,68.31207,60.43309,10
5.2,56.86408,57.9608,55.08482,61.182,60.0695,61.49325,58.23933,59.406,61.75285,57.99711,68.31207,60.4323,10
5.3,56.86512,57.97016,55.08482,61.17797,60.0695,61.4936,58.22719,59.406,61.75285,57.99817,68.28905,60.4323,10
5.4,56.86512,57.97016,55.09147,61.16915,60.06956,61.4936,58.22719,59.40705,61.74753,57.99817,68.28905,60.43106,10
5.5,56.84631,57.95019,55.09147,61.16915,60.06956,61.49397,58.2089,59.40705,61.74753,57.99648,68.28785,60.43225,10
5.6,56.82834,57.95019,55.10764,61.08508,60.06968,61.49397,58.2089,59.40792,61.74576,57.99795,68.28785,60.43225,10
5.7,56.82834,57.91068,55.10369,61.08508,60.06968,61.49322,58.18564,59.40792,61.74576,57.99795,68.28797,60.4316,10
5.8,56.79987,57.91068,55.10369,61.05638,60.06956,61.49322,58.18564,59.40839,61.74538,57.99801,68.28797,60.4316,10
5.9,56.79987,57.88845,55.09018,60.99923,60.06956,61.49391,58.15435,59.40839,61.74538,57.99801,68.28395,60.43148,10
6,56.79062,57.87843,55.09018,60.99923,60.06903,61.49391,58.15435,59.41136,61.74521,57.99823,68.27707,60.43148,10
6.1,56.7848,57.87843,55.07983,60.96316,60.06903,61.49379,58.10534,59.41136,61.746,57.99823,68.27707,60.43064,10
6.2,56.7848,57.87177,55.07723,60.96316,60.06903,61.49379,58.10534,59.41322,61.746,57.99801,68.2837,60.4319,10
6.3,56.78159,57.87177,55.07723,60.95046,60.06973,61.49415,58.10534,59.41322,61.74649,57.99823,68.2837,60.4319,10
6.4,56.78159,57.86852,55.07329,60.95046,60.06973,61.49415,58.15232,59.41054,61.74649,57.99823,68.29274,60.43129,10
6.5,56.77969,57.86752,55.07329,60.92347,60.06956,61.4953,58.15232,59.41054,61.74718,57.99772,68.29274,60.43129,10
6.6,56.77969,57.86752,55.0724,60.91732,60.06956,61.4953,58.18413,59.40728,61.74765,57.99772,68.29485,60.43135,10
6.7,56.77892,57.86673,55.0724,60.91732,60.07004,61.49525,58.18413,59.40728,61.74765,57.99856,68.29308,60.43135,10
6.8,56.77828,57.86673,55.07308,60.91363,60.07004,61.49525,58.20122,59.40607,61.74605,57.99856,68.29308,60.43077,10
6.9,56.77828,57.865,55.07287,60.91363,60.07009,61.49581,58.20122,59.40607,61.74605,57.99817,68.27566,60.43202,10
7,56.77675,57.865,55.07287,60.91477,60.07009,61.49581,58.22002,59.4049,61.73966,57.99823,68.27566,60.43202,10
7.1,56.77675,57.86522,55.0724,60.93607,60.07169,61.49623,58.22002,59.4049,61.73966,57.99823,68.26419,60.43194,10
7.2,56.77387,57.86399,55.0724,60.93607,60.07169,61.49623,58.24776,59.40461,61.73954,57.99778,68.25851,60.43194,10
7.3,56.77387,57.86399,55.07318,60.93371,60.07098,61.49601,58.24776,59.40461,61.73793,57.99778,68.25851,60.43242,10
7.4,56.77294,57.86209,55.07318,60.93371,60.07098,61.49601,58.25737,59.40449,61.73793,57.99873,68.24634,60.43093,10
7.5,56.77294,57.86209,55.07318,60.92759,60.07104,61.49581,58.25737,59.40449,61.7356,57.99839,68.24634,60.43093,10
7.6,56.77425,57.86449,55.07318,60.92759,60.07104,61.49581,58.25895,59.40565,61.7356,57.99839,68.22323,60.43066,10
7.7,56.77338,57.86449,55.07407,60.92688,60.07169,61.49611,58.25895,59.40565,61.73349,57.99738,68.22323,60.43066,10
7.8,56.77338,57.86466,55.07391,60.92688,60.07169,61.49611,58.25924,59.40397,61.73349,57.99738,68.19752,60.42987,10
7.9,56.77468,57.86466,55.07391,60.9314,60.07146,61.49544,58.25924,59.40397,61.72954,57.99711,68.19051,60.42987,10
8,56.77468,57.86657,55.0736,60.93371,60.07146,61.49544,58.26019,59.40466,61.72757,57.99711,68.19051,60.43112,10
8.1,56.77762,57.87042,55.0736,60.93371,60.07163,61.49579,58.26019,59.40466,61.72757,57.99772,68.17766,60.43112,10
8.2,56.77762,57.87042,55.07443,60.94956,60.07163,61.49579,58.26059,59.4042,61.72867,57.99789,68.17766,60.43011,10
8.3,56.78464,57.87904,55.0802,60.94956,60.07062,61.49579,58.26059,59.4042,61.72867,57.99789,68.19033,60.4307,10
8.4,56.7928,57.87904,55.0802,60.9726,60.07062,61.49579,58.26154,59.4042,61.72986,57.99772,68.19033,60.4307,10
8.5,56.7928,57.8898,55.09225,60.9726,60.07206,61.49579,58.26154,59.40548,61.72986,57.99772,68.20082,60.43141,10
0.1,56.67964,57.84598,55.03813,60.81018,60.0692,61.49305,58.30527,59.40537,61.75865,57.99677,68.32848,60.43219,11
0.2,56.67964,57.8391,55.03304,60.81018,60.06862,61.49415,58.30527,59.40537,61.75865,57.99649,68.32733,60.43227,11
0.3,56.67595,57.8391,55.03304,60.77993,60.06862,61.49415,58.30063,59.40572,61.75784,57.99621,68.32733,60.43227,11
0.4,56.67595,57.83547,55.03434,60.77993,60.06973,61.49415,58.30063,59.40572,61.75784,57.99621,68.32305,60.43131,11
0.5,56.68008,57.84274,55.03434,60.78336,60.06973,61.49389,58.30193,59.40572,61.75711,57.99677,68.32305,60.43131,11
0.6,56.68008,57.84274,55.03823,60.79252,60.06945,61.49389,58.30193,59.40595,61.75464,57.99677,68.31916,60.43206,11
0.7,56.68653,57.85118,55.03866,60.79252,60.06945,61.49354,58.30182,59.40595,61.75464,57.99655,68.32075,60.43206,11
0.8,56.68631,57.85118,55.03866,60.78878,60.0692,61.49354,58.30182,59.4049,61.75519,57.99655,68.32075,60.43129,11
0.9,56.68631,57.85073,55.03938,60.78878,60.0692,61.49405,58.29989,59.4049,61.75519,57.99682,68.32043,60.43095,11
1,56.68561,57.85023,55.03938,60.79047,60.0692,61.49405,58.29989,59.40559,61.75612,57.99704,68.32043,60.43095,11
1.1,56.68561,57.85023,55.03927,60.78855,60.0692,61.49383,58.30204,59.40559,61.7547,57.99704,68.31756,60.43089,11
1.2,56.68436,57.84905,55.03927,60.78855,60.06879,61.49383,58.30204,59.40397,61.7547,57.99783,68.3138,60.43089,11
1.3,56.68436,57.84905,55.03866,60.78758,60.06879,61.49377,58.30069,59.40397,61.75508,57.99783,68.3138,60.43083,11
1.4,56.68534,57.85095,55.04042,60.78758,60.0689,61.49377,58.30069,59.40414,61.75508,57.99637,68.30704,60.43051,11
1.5,56.68794,57.85095,55.04042,60.78974,60.0689,61.49287,58.29978,59.40414,61.75212,57.99783,68.30704,60.43051,11
1.6,56.68794,57.85359,55.0413,60.78974,60.06837,61.49287,58.29978,59.40402,61.75212,57.99783,68.29326,60.43017,11
1.7,56.6887,57.85689,55.0413,60.79229,60.06837,61.49342,58.29944,59.40402,61.74821,57.99654,68.27929,60.43017,11
1.8,56.6887,57.85689,55.04296,60.79481,60.06873,61.49342,58.29944,59.40496,61.74278,57.99654,68.27929,60.4298,11
1.9,56.69103,57.85812,55.04296,60.79481,60.06873,61.4933,58.30046,59.40496,61.74278,57.99615,68.27063,60.4298,11
2,56.69586,57.85812,55.04478,60.80137,60.06885,61.4933,58.30046,59.40525,61.7415,57.99711,68.27063,60.43093,11
2.1,56.69586,57.86214,55.0482,60.80137,60.06885,61.49262,58.30199,59.40525,61.7415,57.99711,68.25209,60.43011,11
2.2,56.70715,57.86214,55.0482,60.8114,60.06862,61.49262,58.30199,59.40501,61.73694,57.99654,68.25209,60.43011,11
2.3,56.70715,57.8664,55.05084,60.81927,60.06862,61.49427,58.29996,59.40501,61.73946,57.99654,68.19497,60.42987,11
2.4,56.71302,57.87557,55.05084,60.81927,60.0692,61.49427,58.29996,59.40444,61.73946,57.99564,68.283,60.42987,11
2.5,56.71302,57.87557,55.05412,60.82596,60.0692,61.49322,58.29684,59.40444,61.74977,57.99564,68.283,60.43034,11
2.6,56.74359,57.90771,55.05833,60.82596,60.06914,61.49322,58.29684,59.40363,61.74977,57.99626,68.27929,60.43118,11
2.7,56.78018,57.90771,55.05833,60.83544,60.06914,61.49403,58.29429,59.40363,61.74629,57.99738,68.27929,60.43118,11
2.8,56.78018,57.93982,55.06062,60.83544,60.06914,61.49403,58.29429,59.40397,61.74629,57.99738,68.27579,60.43064,11
2.9,56.77137,57.93982,55.06062,60.83913,60.06885,61.49307,58.29429,59.40397,61.74759,57.99587,68.27579,60.43064,11
3,56.77137,57.95233,55.05812,60.85909,60.06885,61.49307,58.29316,59.40455,61.74884,57.99587,68.28127,60.43101,11
3.1,56.74663,57.92609,55.05812,60.85909,60.06975,61.49415,58.29316,59.40455,61.74884,57.99626,68.28064,60.43101,11
3.2,56.74663,57.92609,55.04695,60.88506,60.06975,61.49415,58.28829,59.40472,61.74811,57.99626,68.28064,60.43112,11
3.3,56.72018,57.8857,55.03206,60.88506,60.06933,61.49362,58.28829,59.40472,61.74811,57.99738,68.27839,60.43137,11
3.4,56.71106,57.8857,55.03206,60.92046,60.06933,61.49362,58.28412,59.4049,61.74922,57.99733,68.27839,60.43137,11
3.5,56.71106,57.86332,55.01976,60.92046,60.06992,61.49368,58.28412,59.4049,61.74922,57.99733,68.28893,60.43118,11
3.6,56.71177,57.86332,55.01976,60.91889,60.06992,61.49368,58.28309,59.40477,61.7545,57.99621,68.30493,60.43118,11
3.7,56.71177,57.86282,55.01567,60.92492,60.06992,61.49368,58.28309,59.40477,61.81934,57.99621,68.30493,60.4307,11
3.8,56.71768,57.87316,55.01567,60.92492,60.06992,61.49368,58.27738,59.4049,61.81934,57.99693,68.39981,60.4307,11
3.9,56.71768,57.87316,55.01945,60.93928,60.06973,61.49395,58.27738,59.4049,61.83115,57.99727,68.39981,60.43022,11
4,56.72186,57.89013,55.01945,60.93928,60.06973,61.49395,58.27008,59.40432,61.83115,57.99727,68.4449,60.42969,11
4.1,56.70335,57.89013,55.02687,60.95378,60.06943,61.49354,58.27008,59.40432,61.83837,57.99609,68.4449,60.42969,11
4.2,56.70335,57.89875,55.03107,60.95378,60.06943,61.49354,58.25918,59.40507,61.84381,57.99609,68.45475,60.43146,11
4.3,56.75924,57.89875,55.03107,60.95455,60.06986,61.49385,58.25918,59.40507,61.84381,57.9957,68.46532,60.43146,11
4.4,56.75924,57.91405,55.03839,60.97447,60.06986,61.49385,58.24544,59.40612,61.84802,57.9957,68.46532,60.43209,11
4.5,56.7649,57.91405,55.03839,60.97447,60.07039,61.49354,58.24544,59.40612,61.84802,57.99581,68.47927,60.43215,11
4.6,56.7649,57.93163,55.04483,60.99675,60.07039,61.49354,58.24019,59.40695,61.84982,57.99772,68.47927,60.43215,11
4.7,56.77621,57.94515,55.04483,60.99675,60.06985,61.49354,58.24019,59.40695,61.84982,57.99772,68.48926,60.4332,11
4.8,56.77621,57.94515,55.04981,61.01311,60.06985,61.49366,58.23702,59.40695,61.85149,57.99722,68.48926,60.4332,11
4.9,56.7817,57.95485,55.04981,61.01311,60.07062,61.49366,58.23702,59.40805,61.85265,57.99722,68.49003,60.43208,11
5,56.76968,57.95485,55.04965,61.00825,60.07062,61.49366,58.26047,59.40805,61.85265,57.99738,68.49381,60.43208,11
5.1,56.76968,57.93892,55.04986,61.00825,60.07221,61.49366,58.26047,59.40565,61.85419,57.99738,68.49381,60.43131,11
5.2,56.78208,57.93892,55.04986,60.93442,60.07221,61.49458,58.25764,59.40565,61.85419,57.99772,68.51079,60.43081,11
5.3,56.78208,57.91247,55.04608,60.81302,60.07104,61.49458,58.25764,59.40484,61.85926,57.99828,68.51079,60.43081,11
5.4,56.71432,57.86522,55.04608,60.81302,60.07104,61.49585,58.27817,59.40484,61.85926,57.99828,68.50944,60.43118,11
5.5,56.71432,57.86522,55.03995,60.78155,60.07075,61.49585,58.27817,59.4039,61.85329,57.99722,68.50944,60.43118,11
5.6,56.70172,57.85968,55.03995,60.78155,60.07075,61.49562,58.29299,59.4039,61.85329,57.99722,68.38901,60.43093,11
5.7,56.70172,57.85968,55.03621,60.7786,60.07157,61.49562,58.29299,59.40305,61.7581,57.99811,68.38901,60.43093,11
5.8,56.70086,57.86254,55.03642,60.7786,60.07157,61.49654,58.29446,59.40305,61.756,57.99811,68.31692,60.43125,11
5.9,56.7134,57.86254,55.03642,60.77897,60.07098,61.49654,58.29446,59.40391,61.756,57.99716,68.2941,60.43125,11
6,56.7134,57.8584,55.03278,60.77897,60.07098,61.49536,58.29372,59.40391,61.74663,57.99716,68.2941,60.43106,11
6.1,56.71866,57.84772,55.03278,60.7665,60.07127,61.49536,58.29372,59.40298,61.74663,57.99603,68.27688,60.43058,11
6.2,56.71866,57.84772,55.03045,60.75494,60.07127,61.49611,58.29226,59.40298,61.74323,57.99609,68.27688,60.43058,11
6.3,56.74653,57.83686,55.02983,60.75494,60.07062,61.49611,58.29226,59.40386,61.74323,57.99609,68.27534,60.43171,11
6.4,56.74696,57.83686,55.02983,60.71993,60.07062,61.49591,58.29293,59.40386,61.74228,57.99575,68.27203,60.43171,11
6.5,56.74696,57.83412,55.03056,60.71993,60.07174,61.49591,58.29293,59.40339,61.74013,57.99575,68.27203,60.43171,11
6.6,56.73729,57.86231,55.03056,60.74146,60.07174,61.4964,58.29169,59.40339,61.74013,57.99637,68.26062,60.43171,11
6.7,56.73729,57.86231,55.03113,60.79703,60.07057,61.4964,58.29169,59.40298,61.74181,57.99637,68.26062,60.43058,11
6.8,56.70655,57.85482,55.03113,60.79703,60.07057,61.49568,58.29169,59.40298,61.74181,57.99693,68.25006,60.4303,11
6.9,56.70846,57.85482,55.03221,60.78806,60.07045,61.49568,58.29191,59.40274,61.74132,57.99671,68.25006,60.4303,11
7,56.70846,57.85615,55.03481,60.78806,60.07045,61.49509,58.29191,59.40274,61.74039,57.99671,68.24706,60.43064,11
7.1,56.7273,57.85615,55.03481,60.79288,60.07045,61.49509,58.29112,59.40158,61.74039,57.99783,68.24788,60.43064,11
7.2,56.7273,57.85409,55.03793,60.79468,60.0714,61.49544,58.29112,59.40158,61.7354,57.99626,68.24788,60.43129,11
7.3,56.74696,57.85263,55.03793,60.79468,60.0714,61.49544,58.30006,59.40258,61.7354,57.99626,68.24482,60.43089,11
7.4,56.74696,57.85263,55.03943,60.79651,60.07044,61.49556,58.30006,59.40258,61.73424,57.99756,68.24482,60.43089,11
7.5,56.75528,57.85448,55.03954,60.79651,60.07044,61.49556,58.27359,59.40462,61.73424,57.99756,68.21681,60.43089,11
7.6,56.75892,57.85448,55.03954,60.79603,60.06962,61.49458,58.27359,59.40462,61.73082,57.99801,68.19415,60.43089,11
7.7,56.75892,57.85521,55.04109,60.79603,60.06962,61.49458,58.27665,59.40397,61.7307,57.99801,68.19415,60.43022,11
7.8,56.76408,57.85521,55.04109,60.7995,60.06973,61.49434,58.27665,59.40397,61.7307,57.99756,68.19974,60.43005,11
7.9,56.76408,57.85901,55.0441,60.81156,60.06973,61.49434,58.28304,59.40438,61.73305,57.99823,68.19974,60.43005,11
8,56.76947,57.8665,55.0441,60.81156,60.07051,61.49346,58.28304,59.40438,61.73305,57.99823,68.23329,60.43064,11
8.1,56.76947,57.8665,55.05479,60.86753,60.07051,61.49346,58.27907,59.40368,61.73578,57.99655,68.24993,60.43064,11
8.2,56.78072,57.87361,55.05479,60.86753,60.06932,61.49469,58.27907,59.40368,61.73656,57.99655,68.24993,60.43208,11
8.3,56.78572,57.87361,55.06653,60.91817,60.06932,61.49469,58.27987,59.40357,61.73656,57.99744,68.25228,60.43077,11
8.4,56.78572,57.87792,55.07739,60.91817,60.06909,61.49368,58.27987,59.40357,61.73386,57.99665,68.25228,60.43077,11
8.5,56.79008,57.87792,55.07739,60.94241,60.06909,61.49368,58.27732,59.40274,61.73386,57.99665,68.21158,60.43118,11
0.1,56.66451,57.81238,55.01893,60.73832,60.06903,61.49311,58.32632,59.40641,61.74649,57.99801,68.27534,60.4329,12
0.2,56.66451,57.81271,55.018,60.73832,60.06903,61.49311,58.32559,59.40642,61.74701,57.99801,68.27534,60.43125,12
0.3,56.66353,57.81227,55.018,60.73562,60.06909,61.49389,58.32559,59.40642,61.74701,57.99828,68.27937,60.43125,12
0.4,56.66353,57.81227,55.01727,60.73285,60.06909,61.49389,58.32644,59.40596,61.74643,57.99828,68.27937,60.43131,12
0.5,56.66294,57.80925,55.01727,60.73285,60.06873,61.4933,58.32644,59.40596,61.74643,57.9989,68.28044,60.43255,12
0.6,56.65757,57.80925,55.01592,60.72773,60.06873,61.4933,58.32763,59.40596,61.74672,57.99801,68.28044,60.43255,12
0.7,56.65757,57.80216,55.00856,60.72773,60.06818,61.4933,58.32763,59.40728,61.74672,57.99801,68.27949,60.43202,12
0.8,56.65302,57.80216,55.00856,60.71402,60.06818,61.49293,58.32632,59.40728,61.74681,57.9993,68.27949,60.43202,12
0.9,56.65302,57.79947,55.00664,60.71187,60.06962,61.49293,58.32632,59.40624,61.74716,57.9993,68.27948,60.43236,12
1,56.65372,57.79914,55.00664,60.71187,60.06962,61.49334,58.32536,59.40624,61.74716,57.99811,68.28088,60.43236,12
1.1,56.65155,57.79914,55.00814,60.70771,60.06856,61.49334,58.32536,59.40665,61.74803,57.99811,68.28088,60.43106,12
1.2,56.65155,57.79629,55.00617,60.70771,60.06856,61.49287,58.32553,59.40665,61.74803,57.99727,68.28172,60.43099,12
1.3,56.64987,57.79629,55.00617,60.70086,60.06956,61.49287,58.32553,59.4063,61.74817,57.99862,68.28172,60.43099,12
1.4,56.64987,57.79517,55.00291,60.69442,60.06956,61.49262,58.32395,59.4063,61.74817,57.99862,68.28103,60.43129,12
1.5,56.64944,57.79378,55.00291,60.69442,60.06903,61.49262,58.32395,59.40665,61.7473,57.99935,68.28103,60.43129,12
1.6,56.64944,57.79378,54.99959,60.68946,60.06903,61.49371,58.3231,59.40665,61.74736,57.99901,68.2814,60.43106,12
1.7,56.64781,57.7926,55.00187,60.68946,60.06808,61.49371,58.3231,59.40723,61.74736,57.99901,68.27987,60.43099,12
1.8,56.65003,57.7926,55.00187,60.69292,60.06808,61.4925,58.32049,59.40723,61.74815,57.99907,68.27987,60.43099,12
1.9,56.65003,57.79595,55.00679,60.69292,60.06914,61.4925,58.32049,59.40654,61.74815,57.99907,68.28229,60.43177,12
2,56.65638,57.80563,55.00679,60.71018,60.06914,61.49262,58.30804,59.40654,61.75107,57.99772,68.28229,60.43177,12
2.1,56.65638,57.80563,55.01598,60.73027,60.06939,61.49262,58.30804,59.40764,61.75249,57.99772,68.29141,60.43093,12
2.2,56.66641,57.81674,55.01598,60.73027,60.06939,61.49368,58.29413,59.40764,61.75249,57.99733,68.31309,60.43093,12
2.3,56.66641,57.81674,55.02599,60.74845,60.06981,61.49368,58.29413,59.40792,61.76098,57.99733,68.31309,60.43196,12
2.4,56.67356,57.8249,55.03289,60.74845,60.06981,61.49415,58.27637,59.40792,61.76098,57.99795,68.34629,60.43351,12
2.5,56.67867,57.8249,55.03289,60.76764,60.06981,61.49415,58.27637,59.4074,61.85055,57.99851,68.34629,60.43351,12
2.6,56.67867,57.83396,55.03995,60.76764,60.06986,61.49415,58.27637,59.4074,61.85055,57.99851,68.45053,60.43357,12
2.7,56.68685,57.83396,55.03995,60.7924,60.06986,61.49415,58.25194,59.40758,61.87092,57.99935,68.51091,60.43357,12
2.8,56.68685,57.84441,55.04638,60.83141,60.07034,61.49501,58.25194,59.40758,61.87072,57.99935,68.51091,60.43315,12
2.9,56.71084,57.90788,55.04638,60.83141,60.07034,61.49501,58.24562,59.40665,61.87072,57.99783,68.53963,60.43236,12
3,56.71084,57.90788,55.05168,61.02577,60.0721,61.49409,58.24562,59.40665,61.86999,57.99896,68.53963,60.43236,12
3.1,56.75299,57.96624,55.05168,61.02577,60.0721,61.49409,58.24776,59.4063,61.86999,57.99896,68.56625,60.43351,12
3.2,56.75576,57.96624,55.04509,61.08848,60.07068,61.49452,58.24776,59.4063,61.87084,57.99935,68.5667,60.43351,12
3.3,56.75576,57.9751,55.03933,61.08848,60.07068,61.49452,58.25725,59.40682,61.87262,57.99935,68.5667,60.43273,12
3.4,56.74995,57.9751,55.03933,61.11202,60.07062,61.49495,58.25725,59.40682,61.87262,57.99975,68.56739,60.43273,12
3.5,56.74995,57.96473,55.02241,61.12225,60.07062,61.49495,58.26771,59.40764,61.87331,57.99975,68.56739,60.43221,12
3.6,56.74886,57.95945,55.02241,61.12225,60.07044,61.49585,58.26771,59.40764,61.87227,57.99923,68.56509,60.43309,12
3.7,56.74886,57.95945,55.00099,61.12326,60.07044,61.49585,58.27161,59.40699,61.87227,57.99885,68.56387,60.43309,12
3.8,56.74772,57.95788,54.99041,61.12326,60.07115,61.49501,58.27161,59.40699,61.8734,57.99885,68.56387,60.43263,12
3.9,56.74756,57.95788,54.99041,61.12277,60.07115,61.49501,58.2733,59.40613,61.8734,57.99878,68.56586,60.43219,12
4,56.74756,57.95962,54.99181,61.12277,60.07081,61.49581,58.2733,59.40613,61.87472,57.99772,68.56586,60.43219,12
4.1,56.74897,57.95962,54.99181,61.12654,60.07081,61.49581,58.2724,59.40728,61.87472,57.99772,68.56381,60.43255,12
4.2,56.74897,57.96096,55,61.12856,60.07133,61.49518,58.2724,59.40728,61.87379,57.99851,68.56528,60.43255,12
4.3,56.75125,57.96444,55,61.12856,60.07133,61.49518,58.2728,59.40682,61.87369,57.99851,68.56528,60.43267,12
4.4,56.75125,57.96444,55.00363,61.12582,60.07039,61.49518,58.2728,59.40682,61.87369,57.99845,68.57125,60.43284,12
4.5,56.75104,57.96511,55.00622,61.12582,60.07039,61.49513,58.27184,59.40693,61.87602,57.99907,68.57125,60.43284,12
4.6,56.75272,57.96511,55.00622,61.12751,60.07115,61.49513,58.27184,59.40693,61.87602,57.99907,68.56221,60.43255,12
4.7,56.75272,57.96842,55.01204,61.12751,60.07115,61.49576,58.27122,59.40693,61.8743,57.99761,68.53096,60.43255,12
4.8,56.75778,57.97707,55.01204,61.13286,60.07034,61.49576,58.27122,59.40606,61.85486,57.99761,68.53096,60.43244,12
4.9,56.75778,57.97707,55.01733,61.14027,60.07034,61.49509,58.27003,59.40606,61.85486,57.99727,68.39892,60.43244,12
5,56.76484,57.99048,55.01733,61.14027,60.07204,61.49509,58.27003,59.40554,61.77764,57.99722,68.39892,60.4323,12
5.1,56.76718,57.99048,55.02386,61.14495,60.07204,61.49585,58.26827,59.40554,61.77764,57.99722,68.41222,60.43135,12
5.2,56.76718,57.98739,55.01572,61.14495,60.06992,61.49585,58.26827,59.4052,61.77105,57.99688,68.41222,60.43135,12
5.3,56.7418,57.98739,55.01572,61.09217,60.06992,61.49605,58.2637,59.4052,61.76669,57.99688,68.3866,60.43131,12
