Time (sec),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial
10.1,56.74691,57.03699,53.60005,60.94561,60.33003,61.42163,60.51835,59.59252,61.5266,57.90239,68.34483,60.34152,8
10.2,56.74691,57.03699,53.60124,60.94834,60.33003,61.42163,60.51923,59.5928,61.44577,57.90239,68.34483,60.34152,8
10.3,56.74734,57.03726,53.60124,60.94834,60.33003,61.49893,60.51923,59.5928,61.44577,57.90239,68.34565,60.34194,8
10.4,56.7475,57.03726,53.6015,60.94948,60.33003,61.49893,60.51691,59.59381,61.52696,57.90306,68.34565,60.34194,8
10.5,56.7475,57.03716,53.60259,60.94948,60.3305,61.42402,60.51691,59.59381,61.44631,57.90306,68.34552,60.34188,8
10.6,56.7456,57.03716,53.60259,60.95281,60.3305,61.42402,60.51529,59.59333,61.44631,57.90301,68.34552,60.34188,8
10.7,56.7456,57.03726,53.6048,60.96135,60.33205,61.42598,60.51529,59.59333,61.44686,57.90301,68.34303,60.34154,8
10.8,56.74702,57.04017,53.6048,60.96135,60.33205,61.42598,60.51661,59.59399,61.44686,57.90312,68.3429,60.34116,8
10.9,56.74702,57.04017,53.61058,60.97217,60.33241,61.42598,60.51661,59.59399,61.52635,57.90256,68.3429,60.34116,8
11,56.74913,57.04416,53.61398,60.97217,60.33241,61.42808,60.51858,59.59399,61.52635,57.90256,68.34156,60.3407,8
11.1,56.75326,57.04416,53.61398,60.97852,60.33294,61.42808,60.51858,59.59374,61.44631,57.9025,68.34105,60.3407,8
11.2,56.75326,57.04772,53.61941,60.97852,60.33294,61.42843,60.5199,59.59374,61.52598,57.9025,68.34105,60.34101,8
11.3,56.75288,57.04772,53.61941,60.98193,60.33325,61.42843,60.5199,59.59341,61.52598,57.90205,68.34099,60.34101,8
,,,,,,,,,,,,,
0.1,56.76794,57.0612,53.59646,60.97296,60.33944,61.47111,60.51498,59.59701,61.44753,57.90648,68.3383,60.34206,9
0.2,56.76745,57.06191,53.59646,60.98032,60.3386,61.47111,60.51498,59.59691,61.44717,57.90682,68.33792,60.34206,9
0.3,56.76745,57.06191,53.5996,60.98935,60.3386,61.47373,60.51602,59.59691,61.44594,57.90682,68.33792,60.34135,9
0.4,56.76827,57.06208,53.5996,60.98935,60.33653,61.47373,60.51602,59.59609,61.44594,57.90603,68.33721,60.34135,9
0.5,56.76827,57.06208,53.60404,61.00582,60.33653,61.41809,60.50949,59.59609,61.52519,57.90603,68.33721,60.34165,9
0.6,56.77012,57.06328,53.60789,61.00582,60.33481,61.41809,60.50949,59.59263,61.52519,57.90614,68.33562,60.34196,9
0.7,56.7693,57.06328,53.60789,61.01007,60.33481,61.41736,60.5065,59.59263,61.44626,57.90626,68.33562,60.34196,9
0.8,56.7693,57.06328,53.61242,61.01007,60.33384,61.41736,60.5065,59.59246,61.44626,57.90626,68.33613,60.34284,9
0.9,56.77001,57.06482,53.61242,61.02042,60.33384,61.41613,60.50506,59.59246,61.52488,57.90727,68.33575,60.34284,9
1,56.77001,57.06482,53.61298,61.02182,60.33283,61.41613,60.50506,59.59194,61.44626,57.90727,68.33575,60.3435,9
1.1,56.77093,57.06602,53.61298,61.02182,60.33283,61.48117,60.50338,59.59194,61.44626,57.90776,68.33537,60.3435,9
1.2,56.77071,57.06602,53.61382,61.01982,60.33277,61.48117,60.50338,59.5917,61.52458,57.90776,68.33537,60.34213,9
1.3,56.77071,57.0658,53.61417,61.01982,60.33277,61.41472,60.50374,59.5917,61.52458,57.90682,68.33479,60.34255,9
1.4,56.77349,57.0658,53.61417,61.03163,60.33121,61.41472,60.50374,59.59164,61.52427,57.90581,68.33479,60.34255,9
1.5,56.77349,57.06673,53.61582,61.03163,60.33121,61.48495,60.50541,59.59164,61.52427,57.90581,68.33467,60.34249,9
1.6,56.77457,57.06734,53.61582,61.03456,60.33098,61.48495,60.50541,59.59134,61.52525,57.90581,68.33467,60.34249,9
1.7,56.77457,57.06734,53.61697,61.02478,60.33098,61.48679,60.50549,59.59134,61.52525,57.90581,68.33613,60.34261,9
1.8,56.77262,57.06936,53.61697,61.02478,60.3298,61.48679,60.50549,59.59147,61.44643,57.90614,68.33754,60.34261,9
1.9,56.77534,57.06936,53.61846,61.03818,60.3298,61.48752,60.506,59.59147,61.5258,57.90614,68.33754,60.34229,9
2,56.77534,57.06975,53.61981,61.03818,60.32894,61.48752,60.506,59.59106,61.5258,57.90631,68.33851,60.34229,9
2.1,56.77294,57.06975,53.61981,61.02988,60.32894,61.41601,60.5069,59.59106,61.44663,57.9057,68.33851,60.34152,9
2.2,56.77294,57.07134,53.62115,61.03927,60.33014,61.41601,60.5069,59.59065,61.44663,57.9057,68.33887,60.34207,9
2.3,56.77702,57.07397,53.62115,61.03927,60.33014,61.4157,60.5069,59.59065,61.44668,57.90699,68.33887,60.34207,9
2.4,56.77702,57.07397,53.62166,61.03,60.33014,61.4157,60.50822,59.59147,61.44747,57.90699,68.34041,60.34217,9
2.5,56.77506,57.07463,53.62306,61.03,60.32919,61.41625,60.50822,59.59147,61.44747,57.90721,68.3434,60.34217,9
2.6,56.77631,57.07463,53.62306,61.02928,60.32919,61.41625,60.50943,59.59007,61.52733,57.90721,68.3434,60.34201,9
2.7,56.77631,57.07616,53.62464,61.02928,60.32936,61.49366,60.50943,59.59007,61.52733,57.9076,68.34699,60.34201,9
2.8,56.77909,57.07616,53.62464,61.04117,60.32936,61.49366,60.51008,59.59065,61.44937,57.90939,68.34699,60.34333,9
2.9,56.77909,57.07797,53.6256,61.04123,60.32867,61.41729,60.51008,59.59065,61.44937,57.90939,68.35184,60.34398,9
3,56.77931,57.0784,53.6256,61.04123,60.32867,61.41729,60.51057,59.59065,61.52935,57.91163,68.35184,60.34398,9
3.1,56.77931,57.0784,53.62735,61.03976,60.32978,61.41864,60.51057,59.59065,61.45445,57.91163,68.36168,60.34528,9
3.2,56.77767,57.07967,53.62735,61.03976,60.32978,61.41864,60.51109,59.59082,61.45445,57.91421,68.37221,60.34528,9
3.3,56.77942,57.07967,53.62809,61.03923,60.32978,61.49536,60.51109,59.59082,61.5329,57.91421,68.37221,60.34534,9
3.4,56.77942,57.08077,53.62834,61.03923,60.32978,61.49536,60.51033,59.59071,61.5329,57.91561,68.38447,60.34534,9
3.5,56.78176,57.08077,53.62834,61.04528,60.3293,61.41921,60.51033,59.59071,61.45805,57.91561,68.38447,60.34642,9
3.6,56.78176,57.08147,53.62935,61.04528,60.3293,61.41921,60.51098,59.59082,61.45805,57.91595,68.39093,60.34553,9
3.7,56.7799,57.06778,53.62935,61.04175,60.32972,61.4193,60.51098,59.59082,61.534,57.91589,68.39093,60.34553,9
3.8,56.7799,57.06778,53.56849,60.87938,60.32972,61.4193,60.51109,59.59053,61.534,57.91589,68.40506,60.34558,9
3.9,56.73669,56.97954,53.56849,60.87938,60.3298,61.41907,60.51109,59.59053,61.45899,57.91623,68.41196,60.34558,9
4,56.71562,56.97954,53.54422,60.76596,60.3298,61.41907,60.51069,59.59158,61.5366,57.91623,68.41196,60.34553,9
4.1,56.71562,56.93916,53.54493,60.76596,60.32991,61.41921,60.51069,59.59158,61.5366,57.91735,68.5293,60.34553,9
4.2,56.71654,56.93916,53.54493,60.76758,60.32991,61.41921,60.51109,59.59158,61.54212,57.91713,68.5293,60.34707,9
4.3,56.71654,56.93501,53.54512,60.76758,60.33045,61.41921,60.51109,59.5917,61.54212,57.91713,68.55547,60.34707,9
4.4,56.7154,56.93506,53.54512,60.76806,60.33045,61.42016,60.51115,59.5917,61.44145,57.91842,68.55547,60.34707,9
4.5,56.7154,56.93506,53.54492,60.76715,60.3305,61.42016,60.51115,59.59123,61.43454,57.91842,68.53406,60.34825,9
4.6,56.71535,56.9343,53.54492,60.76715,60.3305,61.49876,60.51117,59.59123,61.43454,57.91998,68.55182,60.34825,9
4.7,56.71551,56.9343,53.54507,60.7659,60.3301,61.49876,60.51117,59.59095,61.4335,57.91998,68.55182,60.34791,9
4.8,56.71551,56.93441,53.54552,60.7659,60.3301,61.42114,60.51062,59.59095,61.4335,57.9192,68.55944,60.34791,9
4.9,56.71481,56.93441,53.54552,60.76577,60.33069,61.42114,60.51062,59.59041,61.43258,57.91853,68.55944,60.34737,9
5,56.71481,56.93435,53.54492,60.7653,60.33069,61.50035,60.51146,59.59041,61.43258,57.91853,68.56137,60.3481,9
5.1,56.71524,56.93429,53.54492,60.7653,60.33086,61.50035,60.51146,59.591,61.49164,57.91914,68.56169,60.3481,9
5.2,56.71524,56.93429,53.54528,60.76596,60.33086,61.42117,60.51075,59.591,61.49201,57.91914,68.56169,60.34856,9
5.3,56.71421,56.93506,53.54528,60.76596,60.33068,61.42117,60.51075,59.59093,61.49201,57.92037,68.56219,60.34856,9
5.4,56.71524,56.93506,53.54542,60.76583,60.33068,61.42108,60.5114,59.59093,61.43346,57.91942,68.56219,60.34873,9
5.5,56.71524,56.93452,53.54547,60.76583,60.33032,61.42108,60.5114,59.59058,61.43346,57.91942,68.55457,60.34778,9
5.6,56.71437,56.93452,53.54547,60.76613,60.33032,61.42128,60.51104,59.59058,61.4318,57.91947,68.55457,60.34778,9
5.7,56.71437,56.93446,53.54557,60.76613,60.3305,61.42128,60.51104,59.59076,61.4318,57.91947,68.55238,60.34755,9
5.8,56.7147,56.93408,53.54557,60.76633,60.3305,61.42165,60.51098,59.59076,61.43188,57.9183,68.54938,60.34755,9
5.9,56.7147,56.93408,53.54547,60.76679,60.33008,61.42165,60.51098,59.59082,61.43223,57.9183,68.54938,60.34772,9
6,56.71269,56.95899,53.55424,60.76679,60.33008,61.50081,60.51104,59.59082,61.43223,57.91931,68.54765,60.34772,9
6.1,56.7424,56.95899,53.55424,60.83455,60.33014,61.50081,60.51104,59.59018,61.43142,57.91931,68.54765,60.3476,9
6.2,56.7424,57.00738,53.56306,60.83455,60.33014,61.42157,60.51111,59.59018,61.43142,57.91903,68.54458,60.34743,9
6.3,56.74359,57.01225,53.56306,60.86381,60.33016,61.42157,60.51111,59.59187,61.43064,57.91852,68.54458,60.34743,9
6.4,56.74359,57.01225,53.56351,60.87026,60.33016,61.50084,60.51188,59.59187,61.43101,57.91852,68.54336,60.34737,9
6.5,56.74392,57.01663,53.56571,60.87026,60.33016,61.50084,60.51188,59.592,61.43101,57.9183,68.54983,60.34737,9
6.6,56.745,57.01663,53.56571,60.88517,60.33014,61.50194,60.51188,59.592,61.43137,57.9183,68.54983,60.34779,9
6.7,56.745,57.01991,53.56904,60.88517,60.33014,61.50194,60.51111,59.5913,61.43137,57.91785,68.53989,60.34749,9
6.8,56.74712,57.02264,53.56904,60.90348,60.33045,61.42144,60.51111,59.5913,61.48642,57.91785,68.53989,60.34749,9
6.9,56.74712,57.02264,53.57382,60.92071,60.33045,61.42144,60.51241,59.59153,61.43137,57.91785,68.51425,60.34743,9
7,56.74805,57.02927,53.57382,60.92071,60.33098,61.50066,60.51241,59.59153,61.43137,57.91673,68.34948,60.34743,9
7.1,56.75164,57.02927,53.57706,60.92566,60.33098,61.50066,60.51255,59.5928,61.42874,57.91673,68.34948,60.34497,9
7.2,56.75164,57.03496,53.5788,60.92566,60.33027,61.42163,60.51255,59.5928,61.42874,57.91651,68.30512,60.34492,9
7.3,56.75245,57.03496,53.5788,60.92523,60.33027,61.42163,60.51326,59.59175,61.49138,57.91416,68.30512,60.34492,9
7.4,56.75245,57.03753,53.5802,60.92662,60.33062,61.4214,60.51326,59.59175,61.49138,57.91416,68.29741,60.34404,9
7.5,56.75212,57.03858,53.5802,60.92662,60.33062,61.4214,60.51289,59.59129,61.42894,57.91163,68.29964,60.34404,9
7.6,56.75212,57.03858,53.58031,60.92862,60.33014,61.42128,60.51289,59.59129,61.49538,57.91163,68.29964,60.34314,9
7.7,56.75479,57.0411,53.58135,60.92862,60.33014,61.42128,60.51446,59.59218,61.49538,57.90928,68.30193,60.34314,9
7.8,56.7556,57.0411,53.58135,60.92771,60.33056,61.42195,60.51446,59.59218,61.42946,57.90822,68.30193,60.34183,9
7.9,56.7556,57.04351,53.5835,60.92771,60.33056,61.42195,60.5144,59.59153,61.42946,57.90822,68.30295,60.3416,9
8,56.75962,57.05052,53.5835,60.93406,60.32955,61.42146,60.5144,59.59153,61.49728,57.90626,68.30295,60.3416,9
8.1,56.75962,57.05052,53.58659,60.93648,60.32955,61.42146,60.51624,59.59182,61.42874,57.90626,68.30008,60.34101,9
8.2,56.7599,57.05249,53.58659,60.93648,60.33021,61.42175,60.51624,59.59182,61.42874,57.90552,68.30441,60.34101,9
8.3,56.7599,57.05249,53.58828,60.94185,60.33021,61.42175,60.51642,59.59228,61.43234,57.90552,68.30441,60.3419,9
8.4,56.76343,57.05589,53.59007,60.94185,60.33145,61.42175,60.51642,59.59228,61.43234,57.90542,68.30856,60.34082,9
8.5,56.76348,57.05589,53.59007,60.94714,60.33145,61.5015,60.51835,59.59228,61.43405,57.90491,68.30856,60.34082,9
8.6,56.76348,57.05638,53.59238,60.94714,60.33188,61.5015,60.51835,59.59234,61.43405,57.90491,68.31073,60.34129,9
8.7,56.76457,57.05736,53.59238,60.95118,60.33188,61.50378,60.52013,59.59234,61.50551,57.90519,68.3138,60.34129,9
8.8,56.76457,57.05736,53.59427,60.95215,60.33319,61.50378,60.52013,59.5917,61.50753,57.90519,68.3138,60.34106,9
8.9,56.76348,57.05797,53.59427,60.95215,60.33319,61.50537,60.52197,59.5917,61.50753,57.90592,68.31865,60.34106,9
9,56.76544,57.05797,53.59432,60.95414,60.33456,61.50537,60.52197,59.5928,61.43969,57.90547,68.31865,60.34146,9
9.1,56.76544,57.05873,53.59686,60.95414,60.33456,61.50666,60.52467,59.5928,61.43969,57.90547,68.32376,60.34207,9
9.2,56.76501,57.05873,53.59686,60.95801,60.3364,61.50666,60.52467,59.59205,61.44073,57.90514,68.32376,60.34207,9
9.3,56.76501,57.06065,53.59811,60.95862,60.3364,61.43231,60.52762,59.59205,61.4411,57.90514,68.32605,60.34129,9
9.4,56.76468,57.06104,53.59811,60.95862,60.33556,61.43231,60.52762,59.59327,61.4411,57.90519,68.33052,60.34129,9
9.5,56.76468,57.06104,53.59821,60.95933,60.33556,61.50839,60.52875,59.59327,61.44288,57.90519,68.33052,60.34141,9
9.6,56.76577,57.06158,53.59821,60.95933,60.33605,61.50839,60.52875,59.59322,61.44288,57.90519,68.33326,60.34225,9
9.7,56.76822,57.06158,53.5986,60.96297,60.33605,61.50943,60.53007,59.59322,61.52329,57.90636,68.33326,60.34225,9
9.8,56.76822,57.06252,53.59885,60.96297,60.33622,61.50943,60.53007,59.59286,61.52329,57.90636,68.3394,60.342,9
9.9,56.7656,57.06252,53.59885,60.95697,60.33622,61.43759,60.53371,59.59286,61.52488,57.90542,68.34009,60.342,9
10,56.7656,57.06219,53.59935,60.96278,60.33622,61.43759,60.53371,59.59596,61.44649,57.90542,68.34009,60.34076,9
10.1,56.76816,57.06186,53.59935,60.96278,60.33796,61.44324,60.53371,59.59596,61.44649,57.90525,68.34035,60.34076,9
10.2,56.76816,57.06186,53.601,60.96563,60.33796,61.44324,60.52852,59.59731,61.52733,57.90525,68.34035,60.34118,9
10.3,56.76734,57.06174,53.6014,60.96563,60.33914,61.42275,60.52852,59.59731,61.52733,57.9062,68.3422,60.34171,9
10.4,56.76511,57.06174,53.6014,60.96448,60.33914,61.42275,60.5178,59.59743,61.52727,57.90536,68.3422,60.34171,9
10.5,56.76511,57.06235,53.60225,60.96448,60.3395,61.41521,60.5178,59.59743,61.52727,57.90536,68.34616,60.34099,9
10.6,56.7668,57.06169,53.60225,60.97018,60.3395,61.41521,60.51498,59.59778,61.52756,57.90609,68.3466,60.34099,9
10.7,56.7668,57.06169,53.60199,60.96431,60.33855,61.46995,60.51498,59.59778,61.52869,57.90609,68.3466,60.34326,9
10.8,56.76332,57.06043,53.60199,60.96431,60.33855,61.46995,60.51523,59.59774,61.52869,57.90536,68.34475,60.34219,9
10.9,56.76533,57.06043,53.60185,60.96878,60.33771,61.47001,60.51523,59.59774,61.44717,57.90525,68.34475,60.34219,9
11,56.76533,57.0595,53.60284,60.96878,60.33771,61.47001,60.51492,59.59842,61.44717,57.90525,68.34647,60.34201,9
,,,,,,,,,,,,,
0.1,56.75745,57.04986,53.57521,60.9346,60.32951,61.49868,60.5038,59.59024,61.44839,57.90441,68.35612,60.34267,10
0.2,56.75745,57.04936,53.57606,60.9346,60.32951,61.49868,60.50506,59.58978,61.44839,57.90469,68.35747,60.34267,10
0.3,56.75772,57.04936,53.57606,60.93738,60.32985,61.49795,60.50506,59.58978,61.4479,57.90469,68.35747,60.34339,10
0.4,56.75772,57.04959,53.57766,60.94048,60.32985,61.49795,60.50612,59.58982,61.4479,57.90547,68.35701,60.34337,10
0.5,56.76033,57.05205,53.57766,60.94048,60.3302,61.49821,60.50612,59.58982,61.44712,57.9057,68.35701,60.34337,10
0.6,56.76261,57.05205,53.57895,60.9435,60.3302,61.49821,60.50828,59.58988,61.4468,57.9057,68.35593,60.34362,10
0.7,56.76261,57.05375,53.5798,60.9435,60.33056,61.49827,60.50828,59.58988,61.4468,57.90603,68.35496,60.34362,10
0.8,56.76202,57.05375,53.5798,60.9406,60.33056,61.49827,60.50979,59.58959,61.52666,57.90603,68.35496,60.34289,10
0.9,56.76202,57.0549,53.58176,60.9406,60.33045,61.42073,60.50979,59.58959,61.52666,57.90654,68.3565,60.34261,10
1,56.7649,57.05555,53.58176,60.94917,60.33045,61.42073,60.51002,59.59,61.44692,57.90592,68.3565,60.34261,10
1.1,56.7649,57.05555,53.58325,60.95257,60.33092,61.42108,60.51002,59.59,61.44692,57.90592,68.35726,60.34267,10
1.2,56.76636,57.0578,53.58325,60.95257,60.33092,61.42108,60.51002,59.59,61.52623,57.90519,68.3588,60.34267,10
1.3,56.76821,57.0578,53.58589,60.95654,60.33003,61.42012,60.51002,59.59,61.44698,57.90519,68.3588,60.3432,10
1.4,56.76821,57.05928,53.58569,60.95654,60.33003,61.42012,60.50977,59.58943,61.44698,57.90636,68.35842,60.3432,10
1.5,56.76669,57.05928,53.58569,60.95341,60.3302,61.42042,60.50977,59.58943,61.44755,57.90552,68.35842,60.34207,10
1.6,56.76669,57.05983,53.58615,60.95662,60.3302,61.42042,60.51042,59.58977,61.44755,57.90552,68.35867,60.34318,10
1.7,56.7699,57.06087,53.58615,60.95662,60.3305,61.4996,60.51042,59.58977,61.44792,57.90603,68.35867,60.34318,10
1.8,56.7699,57.06087,53.58719,60.9548,60.3305,61.4996,60.50858,59.58931,61.52768,57.90603,68.36001,60.34379,10
1.9,56.76772,57.06213,53.58863,60.9548,60.33056,61.42085,60.50858,59.58931,61.52768,57.90721,68.3625,60.34379,10
2,56.77158,57.06213,53.58863,60.95879,60.33056,61.42085,60.50847,59.58931,61.44876,57.90754,68.3625,60.34362,10
2.1,56.77158,57.06449,53.59182,60.95879,60.33056,61.42085,60.50847,59.58924,61.44876,57.90754,68.36435,60.34362,10
2.2,56.77066,57.06536,53.59182,60.96466,60.33056,61.42163,60.50828,59.58924,61.52733,57.90978,68.36435,60.34356,10
2.3,56.77066,57.06536,53.59481,60.97151,60.32984,61.42163,60.50828,59.59024,61.52733,57.90978,68.35951,60.34385,10
2.4,56.77506,57.06843,53.59481,60.97151,60.32984,61.42105,60.50876,59.59024,61.45145,57.91231,68.35951,60.34385,10
2.5,56.77343,57.06843,53.60154,60.98137,60.33045,61.42105,60.50876,59.59012,61.45291,57.91231,68.36296,60.34522,10
2.6,56.77343,57.07063,53.60494,60.98137,60.33045,61.50084,60.50888,59.59012,61.45291,57.9132,68.37432,60.34522,10
2.7,56.7773,57.07063,53.60494,60.98701,60.33062,61.50084,60.50888,59.58982,61.45543,57.91589,68.37432,60.34598,10
2.8,56.7773,57.07337,53.60569,60.98701,60.33062,61.42169,60.50931,59.58982,61.45543,57.91589,68.38269,60.34617,10
2.9,56.7761,57.06969,53.60569,60.98282,60.33068,61.42169,60.50931,59.59007,61.45582,57.91735,68.38269,60.34617,10
3,56.7761,57.06969,53.5819,60.93891,60.33068,61.42243,60.50954,59.59007,61.45582,57.91735,68.38952,60.34623,10
3.1,56.76539,57.04745,53.5819,60.93891,60.33008,61.42243,60.50954,59.59059,61.53377,57.91797,68.40302,60.34623,10
3.2,56.73425,57.04745,53.55141,60.81989,60.33008,61.42214,60.50943,59.59059,61.53469,57.91797,68.40302,60.34606,10
3.3,56.73425,56.95451,53.5375,60.81989,60.33039,61.42214,60.50943,59.58978,61.53469,57.91886,68.40724,60.34642,10
3.4,56.72105,56.95451,53.5375,60.76469,60.33039,61.42165,60.5109,59.58978,61.45958,57.91819,68.40724,60.34642,10
3.5,56.72105,56.94364,53.53771,60.76685,60.3305,61.42165,60.5109,59.59042,61.45958,57.91819,68.44049,60.34797,10
3.6,56.72067,56.94069,53.53771,60.76685,60.3305,61.4222,60.51079,59.59042,61.54292,57.9187,68.54873,60.34797,10
3.7,56.72067,56.94069,53.53715,60.76933,60.33043,61.4222,60.51079,59.5896,61.50929,57.9187,68.54873,60.34839,10
3.8,56.72045,56.93997,53.53715,60.76933,60.33043,61.42206,60.51098,59.5896,61.50929,57.91909,68.53167,60.34839,10
3.9,56.72045,56.93997,53.53701,60.76775,60.33039,61.42206,60.51098,59.58994,61.43096,57.91909,68.53167,60.34821,10
4,56.71893,56.94014,53.5376,60.76775,60.33039,61.50187,60.51062,59.58994,61.43096,57.91998,68.54349,60.34861,10
4.1,56.71937,56.94014,53.5376,60.76644,60.33039,61.50187,60.51062,59.59046,61.43168,57.91998,68.54349,60.34861,10
4.2,56.71937,56.94041,53.53776,60.76885,60.33032,61.42195,60.51062,59.59046,61.43168,57.92099,68.55207,60.34802,10
4.3,56.72235,56.9397,53.53776,60.76885,60.33032,61.42195,60.51086,59.58966,61.4316,57.92138,68.55207,60.34802,10
4.4,56.72235,56.9397,53.53835,60.77072,60.33081,61.42232,60.51086,59.58966,61.4316,57.92138,68.55668,60.34779,10
4.5,56.72366,56.94047,53.5384,60.77072,60.33081,61.42232,60.51121,59.59106,61.48681,57.92032,68.55246,60.34779,10
4.6,56.72349,56.94047,53.5384,60.77222,60.33086,61.42281,60.51121,59.59106,61.48699,57.92032,68.55246,60.34821,10
4.7,56.72349,56.94025,53.5389,60.7727,60.33086,61.42281,60.51163,59.59124,61.48699,57.92127,68.54964,60.34844,10
4.8,56.72474,56.9402,53.5389,60.7727,60.331,61.42261,60.51163,59.59124,61.43107,57.91959,68.54964,60.34844,10
4.9,56.72474,56.9402,53.53935,60.7727,60.331,61.42261,60.51096,59.59048,61.43107,57.91959,68.54476,60.34808,10
5,56.72393,56.93998,53.53875,60.7727,60.33045,61.42226,60.51096,59.59048,61.43039,57.91936,68.54193,60.34808,10
5.1,56.72447,56.93998,53.53875,60.77313,60.33045,61.42226,60.51207,59.59001,61.48722,57.91936,68.54193,60.34839,10
5.2,56.72447,56.93997,53.53895,60.77313,60.33123,61.42269,60.51207,59.59001,61.48722,57.91959,68.53905,60.34839,10
5.3,56.72371,56.93927,53.53895,60.7724,60.33123,61.42269,60.51219,59.59025,61.42998,57.91959,68.53905,60.34766,10
5.4,56.72371,56.93927,53.539,60.77264,60.33153,61.4239,60.51219,59.59025,61.42998,57.91903,68.54136,60.34848,10
5.5,56.72344,56.93888,53.539,60.77264,60.33153,61.4239,60.51278,59.59083,61.48662,57.92031,68.54136,60.34848,10
5.6,56.7217,56.93888,53.53875,60.77222,60.33157,61.5039,60.51278,59.59083,61.48662,57.92031,68.5411,60.3482,10
5.7,56.7217,56.94107,53.54004,60.77222,60.33157,61.5039,60.51506,59.59111,61.43052,57.91976,68.54181,60.3482,10
5.8,56.73208,56.94107,53.54004,60.79356,60.33283,61.42684,60.51506,59.59111,61.43148,57.91976,68.54181,60.34795,10
5.9,56.73208,56.98337,53.54801,60.80916,60.33283,61.42684,60.51672,59.59076,61.43148,57.91987,68.53848,60.34795,10
6,56.73474,56.9814,53.54801,60.80916,60.3342,61.42909,60.51672,59.59076,61.4301,57.91987,68.53848,60.34797,10
6.1,56.73474,56.9814,53.54821,60.80259,60.3342,61.42909,60.51906,59.59083,61.4301,57.91959,68.53027,60.34785,10
6.2,56.733,56.98386,53.54821,60.80259,60.33527,61.42909,60.51906,59.59083,61.48583,57.91886,68.53027,60.34785,10
6.3,56.73631,56.98386,53.55039,60.81055,60.33527,61.50574,60.52144,59.59083,61.42843,57.91886,68.51534,60.34678,10
6.4,56.73631,56.99157,53.55294,60.81055,60.33574,61.50574,60.52144,59.59082,61.42843,57.91814,68.47671,60.34678,10
6.5,56.73734,56.99157,53.55294,60.81759,60.33574,61.50678,60.52396,59.59082,61.43076,57.91814,68.47671,60.34713,10
6.6,56.73734,56.99748,53.55459,60.83212,60.3358,61.50678,60.52396,59.59239,61.43076,57.91746,68.3455,60.34713,10
6.7,56.73935,57.00114,53.55459,60.83212,60.3358,61.43246,60.52469,59.59239,61.42733,57.91746,68.3455,60.34558,10
6.8,56.73935,57.00114,53.55463,60.83332,60.33629,61.43246,60.52469,59.5931,61.42733,57.91735,68.3011,60.34451,10
6.9,56.73707,57.00005,53.55379,60.83332,60.33629,61.43313,60.52678,59.5931,61.42696,57.91489,68.3011,60.34451,10
7,56.73838,57.00005,53.55379,60.83592,60.33735,61.43313,60.52678,59.59333,61.42696,57.91489,68.29123,60.34386,10
7.1,56.73838,57.00136,53.55478,60.83592,60.33735,61.50961,60.53109,59.59333,61.49051,57.91331,68.29421,60.34386,10
7.2,56.73881,57.00399,53.55478,60.83859,60.33908,61.50961,60.53109,59.59421,61.42727,57.91331,68.29421,60.3433,10
7.3,56.73881,57.00399,53.55672,60.84395,60.33908,61.51457,60.53007,59.59421,61.42727,57.91096,68.29715,60.3433,10
7.4,56.74033,57.00661,53.55672,60.84395,60.34051,61.51457,60.53007,59.59679,61.49428,57.90861,68.29715,60.34343,10
7.5,56.74115,57.00661,53.55712,60.84683,60.34051,61.50115,60.52063,59.59679,61.49428,57.90861,68.29824,60.34289,10
7.6,56.74115,57.01121,53.55827,60.84683,60.3395,61.50115,60.52063,59.59655,61.42751,57.90721,68.29824,60.34289,10
7.7,56.7405,57.01619,53.55827,60.84955,60.3395,61.41809,60.51799,59.59655,61.42751,57.90721,68.30314,60.34177,10
7.8,56.7405,57.01619,53.56107,60.85861,60.33979,61.41809,60.51799,59.59743,61.49795,57.90631,68.30697,60.34177,10
7.9,56.74555,57.02144,53.56107,60.85861,60.33979,61.41754,60.51697,59.59743,61.50054,57.90631,68.30697,60.34253,10
8,56.74669,57.02144,53.56321,60.86367,60.34063,61.41754,60.51697,59.59843,61.50054,57.90603,68.31029,60.34154,10
8.1,56.74669,57.02483,53.56456,60.86367,60.34063,61.41797,60.51667,59.59843,61.43303,57.90659,68.31029,60.34154,10
8.2,56.74837,57.02483,53.56456,60.87564,60.34063,61.41797,60.51667,59.5986,61.43303,57.90659,68.31284,60.34158,10
8.3,56.74837,57.03053,53.56839,60.89061,60.3404,61.41717,60.51667,59.5986,61.43552,57.9067,68.31284,60.34158,10
8.4,56.75261,57.0377,53.56839,60.89061,60.3404,61.41717,60.5159,59.59743,61.43552,57.9067,68.31585,60.3411,10
8.5,56.75261,57.0377,53.57287,60.90143,60.33927,61.41703,60.5159,59.59743,61.50735,57.90592,68.3196,60.3411,10
8.6,56.75435,57.04603,53.57751,60.90143,60.33927,61.41703,60.51643,59.59766,61.50961,57.90592,68.3196,60.34206,10
8.7,56.75435,57.04603,53.57751,60.91158,60.33897,61.41754,60.51643,59.59766,61.50961,57.90603,68.32203,60.34141,10
8.8,56.75778,57.05057,53.58006,60.91158,60.33897,61.41754,60.51571,59.59737,61.43981,57.90704,68.32203,60.34141,10
