Time (sec),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial
1.1,56.5857,57.83328,55.14953,60.58517,60.05625,61.48454,58.23386,59.31172,61.77613,58.03294,68.25655,60.44031,9
1.2,56.58543,57.83328,55.14953,60.58716,60.05625,61.48454,58.23539,59.31729,61.77558,58.03317,68.2603,60.44031,9
1.3,56.58543,57.83373,55.14979,60.5877,60.05813,61.48587,58.23539,59.31729,61.77413,58.03317,68.2603,60.4405,9
1.4,56.58559,57.83374,55.14979,60.5877,60.05813,61.48587,58.23482,59.31926,61.77413,58.03271,68.2591,60.44073,9
1.5,56.58559,57.83374,55.15047,60.58914,60.05809,61.48563,58.23482,59.31926,61.77506,58.03277,68.2591,60.44073,9
1.6,56.58489,57.83474,55.15057,60.58914,60.05809,61.48563,58.23561,59.31938,61.77506,58.03277,68.2584,60.44031,9
1.7,56.58592,57.83474,55.15057,60.59129,60.05855,61.48514,58.23561,59.31938,61.77546,58.03317,68.26074,60.44031,9
1.8,56.58592,57.83641,55.15255,60.59129,60.05855,61.48514,58.23691,59.32008,61.7768,58.03317,68.26074,60.4406,9
1.9,56.58619,57.83641,55.15255,60.59892,60.05737,61.48491,58.23691,59.32008,61.7768,58.03306,68.26113,60.4406,9
2,56.58619,57.84039,55.15338,60.59892,60.05737,61.48491,58.23645,59.31956,61.77816,58.03306,68.26113,60.4406,9
2.1,56.58651,57.84374,55.15338,60.60257,60.05761,61.48575,58.23645,59.31956,61.77816,58.03334,68.26356,60.44062,9
2.2,56.58651,57.84374,55.15406,60.60585,60.05761,61.48575,58.23668,59.31938,61.77802,58.03306,68.26356,60.44062,9
2.3,56.58754,57.84486,55.15406,60.60585,60.05826,61.4833,58.23668,59.31938,61.77802,58.03306,68.26221,60.4402,9
2.4,56.58754,57.84486,55.15421,60.60618,60.05826,61.4833,58.24255,59.31938,61.77721,58.03277,68.26158,60.4402,9
2.5,56.58678,57.84648,55.15421,60.60618,60.05246,61.4833,58.24255,59.31828,61.77694,58.03277,68.26158,60.43966,9
2.6,56.58678,57.84648,55.15442,60.60497,60.05246,61.48061,58.23843,59.31828,61.77694,58.03277,68.26445,60.43966,9
2.7,56.5876,57.84867,55.15479,60.60497,60.04968,61.48061,58.23843,59.31584,61.7779,58.03277,68.26445,60.44044,9
2.8,56.58862,57.84867,55.15479,60.60359,60.04968,61.47961,58.2364,59.31584,61.7779,58.03255,68.26979,60.44044,9
2.9,56.58862,57.85062,55.1551,60.60359,60.04955,61.47961,58.2364,59.31536,61.77912,58.03306,68.26979,60.44134,9
3,56.58992,57.85404,55.1551,60.60268,60.04955,61.47938,58.23549,59.31536,61.77912,58.03306,68.27285,60.44134,9
3.1,56.58992,57.85404,55.15551,60.60491,60.04891,61.47938,58.23549,59.31601,61.7798,58.03306,68.27285,60.44068,9
3.2,56.59057,57.85661,55.15551,60.60491,60.04891,61.47938,58.23516,59.31601,61.7798,58.03334,68.28216,60.44012,9
3.3,56.59057,57.85661,55.1576,60.61126,60.04736,61.47938,58.23516,59.31549,61.78116,58.03379,68.28216,60.44012,9
3.4,56.5936,57.86254,55.15916,60.61126,60.04736,61.47938,58.23392,59.31549,61.78116,58.03379,68.29205,60.43978,9
3.5,56.59506,57.86254,55.15916,60.61428,60.04755,61.47938,58.23392,59.31549,61.78249,58.03244,68.30728,60.43978,9
3.6,56.59506,57.865,55.16067,60.61428,60.04755,61.48056,58.23437,59.31549,61.78333,58.03244,68.30728,60.44006,9
3.7,56.59701,57.865,55.16067,60.61668,60.04856,61.48056,58.23437,59.31566,61.78333,58.03401,68.31119,60.44006,9
3.8,56.59701,57.8683,55.16099,60.61668,60.04856,61.48085,58.23341,59.31566,61.80501,58.03367,68.31119,60.43917,9
3.9,56.59788,57.86936,55.16099,60.61361,60.04861,61.48085,58.23341,59.31543,61.80501,58.03367,68.57605,60.44204,9
4,56.59788,57.86936,55.15937,60.60679,60.04861,61.47955,58.23217,59.31543,61.97341,58.03412,68.57605,60.44204,9
4.1,56.59696,57.86981,55.15937,60.60679,60.04779,61.47955,58.23217,59.31462,61.99128,58.03412,68.70509,60.44253,9
4.2,56.60253,57.86981,55.15573,60.69798,60.04779,61.4801,58.23268,59.31462,61.99128,58.03424,68.7177,60.44253,9
4.3,56.60253,57.94969,55.16182,60.69798,60.04843,61.4801,58.23268,59.31514,61.99154,58.03424,68.7177,60.44156,9
4.4,56.66917,58.07927,55.16182,60.66708,60.04843,61.47993,58.23268,59.31514,61.99154,58.03541,68.71925,60.44068,9
4.5,56.66917,58.07927,55.20653,60.66708,60.04843,61.47993,58.23217,59.31579,61.98953,58.0348,68.71925,60.44068,9
4.6,56.69027,58.13333,55.20653,60.68013,60.04902,61.48001,58.23217,59.31579,61.98953,58.0348,68.72073,60.44096,9
4.7,56.69027,58.13333,55.23193,60.68132,60.04902,61.48001,58.23143,59.31629,61.99046,58.03407,68.72073,60.44096,9
4.8,56.69597,58.15299,55.23193,60.68132,60.04843,61.47999,58.23143,59.31629,61.985,58.03407,68.71777,60.44121,9
4.9,56.69407,58.15299,55.24597,60.67579,60.04843,61.47999,58.23177,59.31514,61.985,58.0348,68.71312,60.44121,9
5,56.69407,58.16038,55.25051,60.67579,60.04855,61.48042,58.23177,59.31514,61.98657,58.0348,68.71312,60.44157,9
5.1,56.68876,58.16038,55.25051,60.66967,60.04855,61.48042,58.23121,59.31549,61.98657,58.03423,68.72163,60.44127,9
5.2,56.68876,58.1548,55.24623,60.66696,60.04868,61.48024,58.23121,59.31549,61.99122,58.03351,68.72163,60.44127,9
5.3,56.68805,58.1526,55.24623,60.66696,60.04868,61.48024,58.23154,59.31584,61.99122,58.03351,68.73135,60.44091,9
5.4,56.68805,58.1526,55.24638,60.66875,60.04874,61.47926,58.23154,59.31584,61.99315,58.03497,68.72858,60.44091,9
5.5,56.69011,58.15835,55.25437,60.66875,60.04874,61.47926,58.23087,59.31596,61.96413,58.03497,68.72858,60.44091,9
5.6,56.69603,58.15835,55.25437,60.67808,60.04879,61.47944,58.23087,59.31596,61.96413,58.03379,68.36199,60.44091,9
5.7,56.69603,58.15948,55.24231,60.67808,60.04879,61.47944,58.23109,59.31536,61.75537,58.03278,68.36199,60.43911,9
5.8,56.57586,58.15948,55.24231,60.62919,60.04862,61.47995,58.23109,59.31536,61.75537,58.03278,68.24808,60.43829,9
5.9,56.57586,57.80361,55.14057,60.62919,60.04862,61.47995,58.23143,59.31479,61.74945,58.03463,68.24808,60.43829,9
6,56.57834,57.80361,55.14057,60.56102,60.04974,61.48085,58.23143,59.31479,61.75006,58.03463,68.22916,60.43884,9
6.1,56.57834,57.80702,55.14089,60.56156,60.04974,61.48085,58.22986,59.31427,61.75006,58.03452,68.22864,60.43884,9
6.2,56.5778,57.8101,55.14089,60.56156,60.04855,61.47989,58.22986,59.31427,61.74982,58.03452,68.22864,60.43882,9
6.3,56.5778,57.8101,55.14192,60.56192,60.04855,61.47989,58.23042,59.31549,61.74982,58.03435,68.23209,60.44037,9
6.4,56.57889,57.81283,55.14349,60.56192,60.04832,61.47993,58.23042,59.31549,61.75215,58.03362,68.23209,60.44037,9
6.5,56.5798,57.81283,55.14349,60.5653,60.04832,61.47993,58.23031,59.31497,61.75215,58.03362,68.23469,60.43961,9
6.6,56.5798,57.81702,55.14427,60.5653,60.04885,61.48004,58.23031,59.31497,61.75438,58.033,68.23673,60.43961,9
6.7,56.58067,57.82031,55.14427,60.56781,60.04885,61.48004,58.22883,59.31503,61.75561,58.033,68.23673,60.43913,9
6.8,56.58067,57.82031,55.1463,60.57159,60.0482,61.48004,58.22883,59.31503,61.75561,58.03322,68.23928,60.43913,9
6.9,56.58267,57.8268,55.1463,60.57159,60.0482,61.48024,58.22889,59.31503,61.75717,58.03261,68.23928,60.4397,9
7,56.58597,57.8268,55.14828,60.57337,60.04904,61.48024,58.22889,59.31438,61.75717,58.03261,68.23673,60.43936,9
7.1,56.58597,57.83328,55.15042,60.57337,60.04904,61.47987,58.22855,59.31438,61.75816,58.03351,68.23673,60.43936,9
7.2,56.58603,57.833,55.15042,60.57751,60.04851,61.47987,58.22855,59.31479,61.75816,58.03351,68.23718,60.43924,9
7.3,56.58603,57.833,55.15093,60.57751,60.04851,61.48007,58.22894,59.31479,61.75938,58.03435,68.23794,60.43924,9
7.4,56.58613,57.83663,55.15093,60.57847,60.04974,61.48007,58.22894,59.31531,61.76155,58.03435,68.23794,60.43959,9
7.5,56.58613,57.83663,55.15135,60.58002,60.04974,61.4803,58.22935,59.31531,61.76155,58.03379,68.2408,60.43959,9
7.6,56.58716,57.84061,55.15135,60.58002,60.05016,61.4803,58.22935,59.31503,61.76289,58.03378,68.2408,60.43978,9
7.7,56.58716,57.84061,55.15271,60.58093,60.05016,61.4801,58.22917,59.31503,61.76289,58.03378,68.24152,60.4393,9
7.8,56.5877,57.84178,55.15291,60.58093,60.04951,61.4801,58.22917,59.31531,61.7626,58.03339,68.24152,60.4393,9
7.9,56.58743,57.84178,55.15291,60.58223,60.04951,61.48012,58.22877,59.31531,61.76341,58.03339,68.2431,60.4389,9
8,56.58743,57.84234,55.15307,60.58223,60.05044,61.48012,58.22877,59.31566,61.76341,58.03345,68.24374,60.4389,9
8.1,56.58781,57.84312,55.15307,60.5834,60.05044,61.48012,58.22731,59.31566,61.76469,58.03345,68.24374,60.43924,9
8.2,56.58781,57.84312,55.15401,60.5838,60.04927,61.48012,58.22731,59.31542,61.76469,58.03328,68.24431,60.43924,9
8.3,56.58787,57.84385,55.15401,60.5838,60.04927,61.48018,58.22657,59.31542,61.76477,58.03328,68.24431,60.43955,9
8.4,56.58787,57.84385,55.15422,60.58386,60.05016,61.48018,58.22657,59.31635,61.76477,58.03306,68.24604,60.43955,9
8.5,56.58819,57.84419,55.15453,60.58386,60.05016,61.48085,58.22912,59.31635,61.766,58.033,68.24604,60.43911,9
8.6,56.58895,57.84419,55.15453,60.5844,60.04957,61.48085,58.22912,59.31647,61.766,58.033,68.2466,60.44001,9
8.7,56.58895,57.84536,55.15494,60.5844,60.04957,61.4803,58.22883,59.31647,61.76623,58.0339,68.2466,60.44001,9
8.8,56.58933,57.84665,55.15494,60.58417,60.04957,61.4803,58.22883,59.31596,61.7666,58.0339,68.24464,60.4406,9
8.9,56.58933,57.84665,55.15494,60.585,60.0511,61.48004,58.22883,59.31596,61.7666,58.03311,68.24731,60.4406,9
9,56.58987,57.84716,55.15494,60.585,60.0511,61.48004,58.22832,59.31659,61.76568,58.03345,68.24731,60.43966,9
9.1,56.58922,57.84716,55.15562,60.58511,60.04879,61.48007,58.22832,59.31659,61.76568,58.03345,68.24763,60.43936,9
9.2,56.58922,57.84877,55.15588,60.58511,60.04879,61.48007,58.22872,59.31636,61.76588,58.03362,68.24763,60.43936,9
9.3,56.59003,57.85046,55.15588,60.58607,60.04855,61.48093,58.22872,59.31636,61.76611,58.03362,68.24903,60.43913,9
9.4,56.59003,57.85046,55.15661,60.58668,60.04855,61.48093,58.22878,59.31717,61.76611,58.03435,68.24781,60.43913,9
9.5,56.58965,57.85006,55.15661,60.58668,60.04927,61.48099,58.22878,59.31717,61.76672,58.03435,68.24781,60.43961,9
0.1,56.59923,57.86931,55.15333,60.61457,60.04772,61.47926,58.23747,59.31293,61.76751,58.03345,68.25286,60.4397,10
0.2,56.59999,57.86931,55.15323,60.61205,60.0472,61.47987,58.23747,59.31293,61.76939,58.03351,68.25235,60.4397,10
0.3,56.59999,57.86947,55.15328,60.61205,60.0472,61.47987,58.23736,59.31299,61.76945,58.03351,68.25235,60.43901,10
0.4,56.59929,57.86947,55.15328,60.61251,60.04849,61.47883,58.23736,59.31299,61.76945,58.03328,68.25324,60.43901,10
0.5,56.59929,57.87048,55.1539,60.61662,60.04849,61.47883,58.23612,59.31276,61.7689,58.03277,68.25324,60.4393,10
0.6,56.59988,57.87048,55.1539,60.61662,60.04813,61.48068,58.23612,59.31276,61.7689,58.03277,68.25343,60.439,10
0.7,56.59988,57.86903,55.15505,60.62405,60.04813,61.48068,58.23532,59.31387,61.76989,58.03306,68.25343,60.439,10
0.8,56.60221,57.87322,55.15505,60.62405,60.04813,61.47963,58.23532,59.31387,61.76957,58.03306,68.25566,60.43884,10
0.9,56.60221,57.87322,55.15651,60.63281,60.04813,61.47963,58.23454,59.31369,61.76957,58.03288,68.25552,60.43884,10
1,56.60562,57.87748,55.16036,60.63281,60.04768,61.47969,58.23454,59.31369,61.77026,58.03288,68.25552,60.43901,10
1.1,56.60935,57.87748,55.16036,60.65411,60.04768,61.47969,58.23375,59.31427,61.77026,58.03294,68.25591,60.43936,10
1.2,56.60935,57.88402,55.16515,60.67214,60.04921,61.47946,58.23375,59.31427,61.77229,58.03356,68.25591,60.43936,10
1.3,56.61379,57.88962,55.16515,60.67214,60.04921,61.47946,58.23329,59.31369,61.77229,58.03356,68.25445,60.43937,10
1.4,56.61379,57.88962,55.16562,60.67262,60.04832,61.48024,58.23329,59.31369,61.77198,58.03238,68.25438,60.43937,10
1.5,56.61542,57.89035,55.16588,60.67262,60.04832,61.48024,58.23323,59.31369,61.77273,58.03238,68.25438,60.43936,10
1.6,56.61498,57.89035,55.16588,60.66266,60.04951,61.47981,58.23323,59.31328,61.77273,58.0339,68.2649,60.43936,10
1.7,56.61498,57.89366,55.16161,60.66266,60.04951,61.47981,58.23177,59.31328,61.7736,58.0339,68.2649,60.43901,10
1.8,56.61867,57.89366,55.16161,60.66054,60.04861,61.47981,58.23177,59.31322,61.7736,58.03356,68.26878,60.4393,10
1.9,56.61867,57.89416,55.16291,60.66216,60.04861,61.48007,58.23296,59.31322,61.77447,58.03356,68.26878,60.4393,10
2,56.61542,57.89215,55.16291,60.66216,60.0482,61.48007,58.23296,59.31351,61.77447,58.03345,68.27362,60.43947,10
2.1,56.61542,57.89215,55.16359,60.66157,60.0482,61.47969,58.23228,59.31351,61.77563,58.03362,68.27362,60.43947,10
2.2,56.61569,57.89321,55.16426,60.66157,60.04927,61.47969,58.23228,59.31322,61.77563,58.03362,68.27559,60.43877,10
2.3,56.61704,57.89321,55.16426,60.66253,60.04927,61.47912,58.23121,59.31322,61.77613,58.03261,68.27502,60.43877,10
2.4,56.61704,57.8964,55.16844,60.66253,60.04985,61.47912,58.23121,59.31339,61.77788,58.03261,68.27502,60.43894,10
2.5,56.6224,57.8964,55.16844,60.67894,60.04985,61.48091,58.23217,59.31339,61.77788,58.03345,68.27611,60.43842,10
2.6,56.6224,57.9029,55.17421,60.67894,60.04949,61.48091,58.23217,59.31428,61.78197,58.0339,68.27611,60.43842,10
2.7,56.62722,57.90945,55.17421,60.70363,60.04949,61.47938,58.23206,59.31428,61.78197,58.0339,68.54849,60.44054,10
2.8,56.62722,57.90945,55.17911,60.7248,60.04902,61.47938,58.23206,59.31496,61.97315,58.0344,68.54849,60.44054,10
2.9,56.63004,57.91045,55.17911,60.7248,60.04902,61.4792,58.23081,59.31496,61.97315,58.0344,68.70227,60.4405,10
3,56.62966,57.91045,55.17922,60.71728,60.04855,61.4792,58.23081,59.31415,62.00798,58.03345,68.72904,60.4405,10
3.1,56.62966,57.9085,55.17489,60.71728,60.04855,61.47932,58.23183,59.31415,62.01505,58.03345,68.72904,60.44021,10
3.2,56.62923,57.9085,55.17489,60.70127,60.04743,61.47932,58.23183,59.31444,62.01505,58.03345,68.73992,60.44021,10
3.3,56.62923,57.90676,55.17359,60.69827,60.04743,61.47981,58.23103,59.31444,62.02156,58.03345,68.73992,60.44152,10
3.4,56.63026,57.89601,55.17359,60.69827,60.04773,61.47981,58.23103,59.31415,62.02156,58.03334,68.74616,60.44175,10
3.5,56.63026,57.89601,55.15515,60.78999,60.04773,61.47932,58.23064,59.31415,62.02466,58.03373,68.74616,60.44175,10
3.6,56.60069,57.97673,55.165,60.78999,60.04773,61.47932,58.23064,59.31479,62.02466,58.03373,68.74764,60.44073,10
3.7,56.66793,57.97673,55.165,60.66102,60.04974,61.47932,58.23064,59.31479,62.02282,58.03306,68.74616,60.44073,10
3.8,56.66793,58.08282,55.19475,60.66102,60.04974,61.47932,58.23019,59.3138,62.02516,58.03306,68.74616,60.44128,10
3.9,56.66689,58.07073,55.19475,60.66018,60.04902,61.47969,58.23019,59.3138,62.02516,58.03429,68.7488,60.44128,10
4,56.66689,58.07073,55.19516,60.65597,60.04902,61.47969,58.23081,59.31514,62.02764,58.03429,68.7488,60.44062,10
4.1,56.66283,58.04778,55.19516,60.65597,60.04813,61.47932,58.23081,59.31514,62.02764,58.03407,68.75409,60.44205,10
4.2,56.66294,58.04778,55.1912,60.65449,60.04813,61.47932,58.2308,59.31375,62.0279,58.03373,68.75409,60.44205,10
4.3,56.66294,58.04598,55.18917,60.65449,60.04843,61.47975,58.2308,59.31375,62.0279,58.03373,68.75195,60.4415,10
4.4,56.65904,58.03479,55.18917,60.65092,60.04843,61.47975,58.22939,59.31496,62.02051,58.03306,68.57843,60.4415,10
4.5,56.65904,58.03479,55.18432,60.64563,60.0482,61.47987,58.22939,59.31496,61.76826,58.03306,68.57843,60.43877,10
4.6,56.65936,58.05312,55.18432,60.64563,60.0482,61.47987,58.2294,59.31502,61.76826,58.03254,68.26687,60.43877,10
4.7,56.65936,58.05312,55.19177,60.6513,60.04961,61.47993,58.2294,59.31502,61.76364,58.03249,68.26687,60.4389,10
4.8,56.66538,58.06561,55.20017,60.6513,60.04961,61.47993,58.22974,59.31485,61.76364,58.03249,68.24241,60.43848,10
4.9,56.67368,58.06561,55.20017,60.66108,60.04974,61.47944,58.22974,59.31485,61.76167,58.03328,68.24241,60.43848,10
5,56.67368,58.07995,55.20512,60.66108,60.04974,61.47944,58.23024,59.31462,61.76074,58.03328,68.23674,60.43888,10
5.1,56.65941,58.07995,55.20512,60.66193,60.04968,61.47958,58.23024,59.31462,61.76074,58.03289,68.23602,60.43888,10
5.2,56.65941,57.94638,55.13724,60.56792,60.04968,61.47958,58.23115,59.31456,61.76068,58.03289,68.23602,60.43877,10
5.3,56.5744,57.79104,55.13724,60.56792,60.05086,61.48018,58.23115,59.31456,61.76068,58.03339,68.23494,60.43995,10
5.4,56.5744,57.79104,55.13434,60.55539,60.05086,61.48018,58.23149,59.31485,61.761,58.03356,68.23494,60.43995,10
5.5,56.57342,57.79439,55.13434,60.55539,60.04838,61.48024,58.23149,59.31485,61.761,58.03356,68.23622,60.43888,10
5.6,56.5744,57.79439,55.13512,60.55702,60.04838,61.48024,58.2312,59.31485,61.76234,58.03306,68.23985,60.43888,10
5.7,56.5744,57.79763,55.13605,60.55702,60.04927,61.48024,58.2312,59.31532,61.76408,58.03306,68.23985,60.43804,10
5.8,56.57456,57.79763,55.13605,60.56133,60.04927,61.47952,58.23132,59.31532,61.76408,58.03238,68.23915,60.43804,10
5.9,56.57456,57.80116,55.13782,60.56325,60.04861,61.47952,58.23132,59.31566,61.76507,58.03367,68.23915,60.43842,10
6,56.57694,57.8025,55.13782,60.56325,60.04861,61.48042,58.23109,59.31566,61.76507,58.03367,68.24208,60.43863,10
6.1,56.57694,57.8025,55.13901,60.56463,60.04955,61.48042,58.23109,59.31497,61.76629,58.03277,68.24208,60.43863,10
6.2,56.57699,57.80433,55.14016,60.56463,60.04955,61.4803,58.23092,59.31497,61.7668,58.03277,68.24215,60.44001,10
6.3,56.57937,57.80433,55.14016,60.56704,60.04938,61.4803,58.23092,59.31596,61.7668,58.03216,68.24342,60.44001,10
6.4,56.57937,57.80763,55.14198,60.56704,60.04938,61.47952,58.23076,59.31596,61.76785,58.03216,68.24342,60.43834,10
6.5,56.57948,57.80763,55.14198,60.56936,60.05003,61.47952,58.23076,59.31629,61.76785,58.03384,68.24877,60.43989,10
6.6,56.57948,57.80825,55.14214,60.57002,60.05003,61.47969,58.2303,59.31629,61.77143,58.03401,68.24877,60.43989,10
6.7,56.57921,57.81037,55.14214,60.57002,60.04938,61.47969,58.2303,59.3152,61.77143,58.03401,68.24845,60.43947,10
6.8,56.58008,57.81037,55.14302,60.57145,60.04938,61.48024,58.22968,59.3152,61.76907,58.03261,68.24845,60.43947,10
6.9,56.58008,57.81227,55.14375,60.57145,60.04962,61.48024,58.22968,59.31456,61.77174,58.03261,68.24794,60.43918,10
7,56.58126,57.81227,55.14375,60.57415,60.04962,61.47969,58.22855,59.31456,61.77174,58.03221,68.24948,60.43918,10
7.1,56.58126,57.81467,55.14485,60.57379,60.05057,61.47969,58.22855,59.31496,61.77235,58.03221,68.24948,60.43932,10
7.2,56.58219,57.81708,55.14485,60.57379,60.05057,61.48068,58.22759,59.31496,61.77235,58.03261,68.25286,60.43901,10
7.3,56.58219,57.81708,55.14541,60.5765,60.04962,61.48068,58.22759,59.31596,61.7721,58.03227,68.25286,60.43901,10
7.4,56.58202,57.81892,55.14568,60.5765,60.04962,61.47969,58.22657,59.31596,61.7721,58.03227,68.25094,60.43955,10
7.5,56.58343,57.81892,55.14568,60.57763,60.04879,61.47969,58.22657,59.31525,61.77186,58.03271,68.25228,60.43955,10
7.6,56.58343,57.82199,55.14666,60.57763,60.04879,61.47975,58.22658,59.31525,61.77273,58.03271,68.25228,60.43924,10
7.7,56.58451,57.82216,55.14666,60.57788,60.04879,61.47975,58.22658,59.31543,61.77273,58.03244,68.25337,60.43984,10
0.1,56.59799,57.85253,55.15146,60.62735,60.04783,61.47914,58.23521,59.31252,61.76327,58.03317,68.24265,60.4393,11
0.2,56.59799,57.86041,55.15515,60.64733,60.04783,61.47914,58.236,59.31287,61.76451,58.03255,68.24265,60.4393,11
0.3,56.60291,57.8669,55.15515,60.64733,60.04872,61.47969,58.236,59.31287,61.76446,58.03255,68.24311,60.43918,11
0.4,56.6047,57.8669,55.1577,60.65928,60.04872,61.47969,58.23657,59.31356,61.76446,58.03311,68.24311,60.43918,11
0.5,56.6047,57.86925,55.15838,60.65928,60.04885,61.47906,58.23657,59.31356,61.76443,58.03311,68.24527,60.43936,11
0.6,56.60459,57.86925,55.15838,60.6573,60.04885,61.47906,58.23606,59.31282,61.76443,58.03294,68.24431,60.43936,11
0.7,56.60459,57.86869,55.15645,60.64792,60.04927,61.47926,58.23606,59.31282,61.76605,58.03294,68.24431,60.43817,11
0.8,56.60464,57.86841,55.15645,60.64792,60.04927,61.47926,58.23567,59.31339,61.76605,58.03266,68.24503,60.43817,11
0.9,56.60464,57.86841,55.1551,60.64181,60.04891,61.47926,58.23567,59.31339,61.76635,58.03238,68.24503,60.43817,11
1,56.60432,57.86824,55.15484,60.64181,60.04891,61.47914,58.23584,59.31339,61.76635,58.03238,68.24935,60.43823,11
1.1,56.60665,57.86824,55.15484,60.64085,60.04902,61.47914,58.23584,59.31287,61.76858,58.03244,68.24935,60.43823,11
1.2,56.60665,57.87266,55.15724,60.64085,60.04902,61.47914,58.23437,59.31287,61.76858,58.03244,68.25566,60.438,11
1.3,56.60935,57.87731,55.15724,60.64998,60.04791,61.47914,58.23437,59.31306,61.77014,58.03351,68.26846,60.438,11
1.4,56.60935,57.87731,55.16301,60.67611,60.04791,61.48036,58.23397,59.31306,61.77146,58.03351,68.26846,60.4381,11
1.5,56.61444,57.8847,55.16708,60.67611,60.04749,61.48036,58.23397,59.31334,61.77146,58.03283,68.27305,60.43762,11
1.6,56.61894,57.8847,55.16708,60.6919,60.04749,61.4794,58.2346,59.31334,61.77407,58.03311,68.27305,60.43762,11
1.7,56.61894,57.88985,55.16989,60.6919,60.04766,61.4794,58.2346,59.31328,61.77407,58.03311,68.28714,60.43911,11
1.8,56.62116,57.88985,55.16989,60.69233,60.04766,61.47981,58.2355,59.31328,61.77538,58.033,68.28714,60.43911,11
1.9,56.62116,57.89175,55.16827,60.68288,60.04749,61.47981,58.2355,59.31352,61.77678,58.033,68.29811,60.43913,11
2,56.62121,57.89203,55.16827,60.68288,60.04749,61.48068,58.23573,59.31352,61.77678,58.03306,68.30397,60.43913,11
2.1,56.62121,57.89203,55.1664,60.67669,60.0463,61.48068,58.23573,59.31403,61.77686,58.03277,68.30397,60.43793,11
2.2,56.62154,57.89298,55.15521,60.67669,60.0463,61.4803,58.2355,59.31403,61.77686,58.03277,68.42494,60.44049,11
2.3,56.61369,57.89298,55.15521,60.77962,60.04732,61.4803,58.2355,59.31287,61.92004,58.03446,68.42494,60.44049,11
2.4,56.61369,57.94044,55.16437,60.77962,60.04732,61.47889,58.23505,59.31287,61.92004,58.03446,68.62814,60.43995,11
2.5,56.70162,57.94044,55.16437,60.7523,60.04849,61.47889,58.23505,59.31358,61.97254,58.03356,68.67646,60.43995,11
2.6,56.70162,58.13254,55.23297,60.7512,60.04849,61.47883,58.23419,59.31358,61.97911,58.03356,68.67646,60.43947,11
2.7,56.7065,58.15412,55.23297,60.7512,60.04802,61.47883,58.23419,59.31252,61.97911,58.03367,68.68457,60.43947,11
2.8,56.7065,58.15412,55.25949,60.78247,60.04802,61.47906,58.23436,59.31252,61.97881,58.03384,68.68457,60.43959,11
2.9,56.71432,58.18419,55.25949,60.78247,60.04802,61.47906,58.23436,59.31276,61.97881,58.03384,68.69254,60.43901,11
3,56.71899,58.18419,55.28148,60.77933,60.04755,61.47822,58.23436,59.31276,61.98073,58.03446,68.69254,60.43901,11
3.1,56.71899,58.20884,55.29564,60.77933,60.04755,61.47822,58.23426,59.31328,61.97887,58.03446,68.69138,60.43937,11
3.2,56.71204,58.20884,55.29564,60.76126,60.04783,61.47865,58.23426,59.31328,61.97887,58.03407,68.69164,60.43937,11
3.3,56.71204,58.21432,55.29925,60.76126,60.04783,61.47865,58.23443,59.31322,61.97974,58.03407,68.69164,60.44134,11
3.4,56.71519,58.23098,55.29925,60.75103,60.04743,61.47993,58.23443,59.31322,61.97974,58.03413,68.69267,60.44127,11
3.5,56.71519,58.23098,55.3062,60.74947,60.04743,61.47993,58.2342,59.31328,61.98012,58.03356,68.69267,60.44127,11
3.6,56.71388,58.24685,55.3062,60.74947,60.04861,61.47901,58.2342,59.31328,61.98012,58.03356,68.69608,60.44217,11
3.7,56.72072,58.24685,55.31352,60.75796,60.04861,61.47901,58.23268,59.31306,61.98103,58.03334,68.69383,60.44217,11
3.8,56.72072,58.25624,55.31713,60.75796,60.0476,61.47909,58.23268,59.31306,61.97117,58.03334,68.69383,60.44163,11
3.9,56.71996,58.25624,55.31713,60.77619,60.0476,61.47909,58.23216,59.31421,61.97117,58.03328,68.39381,60.44163,11
4,56.71996,58.2089,55.25521,60.77619,60.04915,61.47895,58.23216,59.31421,61.75598,58.033,68.39381,60.43941,11
4.1,56.57759,58.2089,55.25521,60.63311,60.04915,61.47895,58.23216,59.3145,61.75598,58.033,68.28586,60.43941,11
4.2,56.57759,57.80316,55.13209,60.63311,60.05033,61.47981,58.23216,59.3145,61.7518,58.03289,68.28586,60.43941,11
4.3,56.57829,57.80316,55.13209,60.56313,60.05033,61.47981,58.23103,59.31508,61.74849,58.03289,68.22903,60.43901,11
4.4,56.57829,57.80473,55.13303,60.56313,60.05057,61.48048,58.23103,59.31508,61.74849,58.03289,68.22235,60.43901,11
4.5,56.57986,57.80763,55.13303,60.56583,60.05057,61.48048,58.23188,59.31618,61.74805,58.03289,68.22235,60.43871,11
4.6,56.57986,57.80763,55.1337,60.56618,60.05358,61.48166,58.23188,59.31618,61.74805,58.03367,68.22164,60.43834,11
4.7,56.57986,57.81009,55.13438,60.56618,60.05358,61.48166,58.23499,59.32043,61.74849,58.03463,68.22164,60.43834,11
4.8,56.57948,57.81009,55.13438,60.56829,60.05519,61.48387,58.23499,59.32043,61.74849,58.03463,68.22585,60.43966,11
4.9,56.57948,57.81166,55.13547,60.56894,60.05519,61.48387,58.2255,59.30876,61.75129,58.033,68.22585,60.43966,11
5,56.58094,57.81456,55.13547,60.56894,60.05618,61.48387,58.2255,59.30876,61.75129,58.033,68.22706,60.43859,11
