elapsed_time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial,category,label
2.4,0.9653059425145898,0.8553104279686465,0.9534648457258754,0.9425759573228731,0.6823161189349776,0.9553140096613788,0.5175688509021938,0.8266494178533321,0.04462688138096382,0.19130434782709926,0.10940381069457317,0.69921875,1,card_key,not pressed
2.5,0.9653059425145898,1.0,0.9521497218007084,0.9882729864794442,0.6823161189349776,0.8888888888886868,0.5085997678590957,0.8266494178533321,0.04462688138096382,0.19130434782709926,0.03815084730882745,0.648437499996362,1,card_key,not pressed
2.6,0.9988097337330544,0.9928149487643338,0.9521497218007084,0.9882729864794442,0.8153364632235025,0.8888888888886868,0.5085997678590957,0.5937904269085266,0.03694347963369182,0.8086956521729007,0.029985073316368016,0.648437499996362,1,card_key,pressed
2.7,0.9988097337330544,0.9928149487643338,0.9471421345473345,0.9993714933930136,0.8153364632235025,0.9118357487914182,0.28104885512294686,0.5937904269085266,0.02262919692657306,0.8086956521729007,0.029985073316368016,0.2734375,1,card_key,pressed
2.8,1.0,0.9861844484629216,0.951896813353585,0.9993714933930136,0.6651017214389867,0.9118357487914182,0.28104885512294686,0.8796895213454263,0.02262919692657306,0.5869565217399213,0.030819211519883538,0.2734375,1,card_key,pressed
2.9,0.9903456180568355,0.9861844484629216,0.951896813353585,1.0,0.6651017214389867,0.9649758454097537,0.28104885512294686,0.8796895213454263,0.010314703715380347,0.7565217391274928,0.030819211519883538,0.0,1,card_key,pressed
3.0,0.9903456180568355,0.9810488245931026,0.9555892766818488,1.0,0.6651017214389867,0.9649758454097537,0.0,1.0,0.010314703715380347,0.7565217391274928,0.014838879620697298,0.28125,1,card_key,pressed
3.1,0.9689649091871502,0.9782037371910803,0.9555892766818488,0.996949443541709,0.7292644757453672,0.9830917874396619,0.0,1.0,0.011577728660199682,0.8521739130374044,0.014838879620697298,0.28125,1,card_key,pressed
3.2,0.9689649091871502,0.9782037371910803,0.9529590288315717,0.9943281111077056,0.7292644757453672,0.9830917874396619,0.1285744433892546,0.8201811125500171,0.011577728660199682,0.8521739130374044,0.0,0.648437499996362,1,card_key,pressed
3.3,0.9653059425145898,0.9795539481615378,0.9529590288315717,0.9943281111077056,0.5915492957738024,0.8743961352656697,0.1285744433892546,0.8201811125500171,0.0,0.9043478260864504,0.007507243831810229,0.648437499996362,1,card_key,pressed
3.4,0.9653059425145898,0.9795539481615378,0.953717754172942,0.9967501609590101,0.5915492957738024,0.8743961352656697,0.6062572544054206,0.34411384217401064,0.0,0.9043478260864504,0.007507243831810229,0.976562499996362,1,card_key,pressed
3.5,0.9660553694234011,0.9800843881856451,0.9513404147698452,0.9967501609590101,0.6118935837239405,0.7983091787427838,0.6062572544054206,0.34411384217401064,0.0,0.0,0.016507156027728342,0.976562499996362,1,card_key,not pressed
3.6,0.9667607123964501,0.9800843881856451,0.9513404147698452,0.9944200876843325,0.6118935837239405,0.7983091787427838,0.725387780943322,0.3673997412679455,0.007683401747272001,0.0,0.016507156027728342,0.863281249996362,1,card_key,not pressed
3.7,0.9667607123964501,0.9826642555756564,0.9453211937279207,0.9948952999969265,0.6118935837239405,0.7415458937193762,0.725387780943322,0.3673997412679455,0.007683401747272001,0.7304347826102457,0.02467293002024462,0.624999999996362,1,card_key,not pressed
3.8,0.9800299770764127,0.9880892103677184,0.9453211937279207,0.9948952999969265,0.6118935837239405,0.7415458937193762,0.5943336498891654,0.7141009055631002,0.023892221871392394,0.29130434782564407,0.02467293002024462,0.624999999996362,1,card_key,not pressed
3.9,0.9800299770764127,0.9880892103677184,0.9426909458775867,0.9877364564490989,0.5915492957738024,0.460144927536021,0.5943336498891654,0.7141009055631002,0.023892221871392394,0.29130434782564407,0.03332162613054379,0.4140625,1,card_key,not pressed
4.0,0.9626609063657838,0.9713080168776287,0.9552857865452893,0.9877364564490989,0.5915492957738024,0.460144927536021,0.5836235095493976,0.6455368693405035,0.018313861698629808,0.6826086956534709,0.028580208973608023,0.4140625,1,card_key,not pressed
4.1,0.8699964732851413,0.9713080168776287,0.9552857865452893,0.8849832909219089,0.3896713615013141,0.24396135265760677,0.5836235095493976,0.6455368693405035,0.014945795179528432,0.6826086956534709,0.028580208973608023,0.535156249996362,1,card_key,not pressed
4.2,0.8699964732851413,0.8254852320675354,0.8488113302984743,0.8849832909219089,0.3896713615013141,0.24396135265760677,0.7620027434842314,0.29366106080306054,0.014945795179528432,0.734782608691603,0.02493634208445883,0.535156249996362,1,card_key,not pressed
4.3,0.3391818021513018,0.3091500904159261,0.8488113302984743,0.4946193702670314,0.25821596244168177,0.15700483091768547,0.7620027434842314,0.29366106080306054,0.009788443321781415,0.734782608691603,0.02493634208445883,0.437500000003638,1,card_key,not pressed
4.4,0.3391818021513018,0.3091500904159261,0.351795649974747,0.05270257841003456,0.25821596244168177,0.15700483091768547,0.9689247652210042,0.006468305303314992,0.009788443321781415,1.0,0.05694090789364736,0.2734375,1,card_key,not pressed
4.5,0.04840416152350713,0.031175406871597033,0.351795649974747,0.05270257841003456,0.29733959311488434,0.10869565217399213,0.9689247652210042,0.006468305303314992,0.0454688980106539,0.4652173913018487,0.05694090789364736,0.2734375,1,card_key,not pressed
4.6,0.0,0.031175406871597033,0.008649468892315326,0.005610571174543111,0.29733959311488434,0.10869565217399213,0.9782104041363482,0.08150064682922675,0.0454688980106539,0.4652173913018487,0.08666256914568748,0.37109375,1,card_key,not pressed
4.7,0.0,0.0021217600964575922,0.0,0.005610571174543111,0.11893583724486234,0.0,0.9782104041363482,0.08150064682922675,0.06999263235456965,0.026086956520884996,0.08666256914568748,0.37109375,1,card_key,not pressed
4.8,0.0021601128548809356,0.0021217600964575922,0.0,0.002207437839174986,0.11893583724486234,0.0,1.0,0.08150064682922675,0.08167561309346638,0.026086956520884996,0.1214329616296368,0.58203125,1,card_key,not pressed
4.9,0.0021601128548809356,0.0,0.0018209408194138632,0.0,0.12832550860730407,0.0,1.0,0.0,0.08167561309346638,0.09565217391354963,0.1363157432610933,0.58203125,1,card_key,not pressed
5.0,0.0014547698818603294,0.005593731163344273,0.0018209408194138632,0.0,0.12832550860730407,0.016908212560338143,0.9919278252611434,0.0,0.07209767392907906,0.09565217391354963,0.1363157432610933,0.6015625,1,card_key,not pressed
5.1,0.0014547698818603294,0.005593731163344273,0.009964592817368612,0.0038783456479905,0.0,0.016908212560338143,0.9919278252611434,0.06727037516156997,0.07209767392907906,0.24347826086886926,0.14531565545701142,0.671875,1,card_key,not pressed
5.2,0.005290072297611914,0.011235684147067104,0.019625695498234563,0.0038783456479905,0.0,0.016908212560338143,0.9826421863459132,0.06727037516156997,0.07483422797611183,0.6347826086966961,0.14531565545701142,0.671875,1,card_key,not pressed
0.1,0.01033806666265491,0.04175964297098744,0.0,0.0,0.824367088609506,0.8883928571422075,1.0,0.0,0.05130980731769341,0.5503875968970533,0.164139387539592,0.4533073929960665,2,card_key,not pressed
0.2,0.022577386964485413,0.04175964297098744,0.0,0.003567771662616792,0.6740506329115306,0.8883928571422075,1.0,0.25069252077628335,0.05401602078370615,0.2583979328155692,0.164139387539592,0.4533073929960665,2,card_key,not pressed
0.3,0.022577386964485413,0.043743137463252424,0.050513698630084036,0.003567771662616792,0.6740506329115306,0.8270089285715585,0.9771972040792889,0.25069252077628335,0.06733059103703454,0.2583979328155692,0.18031678986272937,0.3346303501948569,2,card_key,not pressed
0.4,0.02097320420654114,0.046682959657147194,0.050513698630084036,0.007855497248186794,0.8148734177211736,0.8270089285715585,0.9771972040792889,0.22714681440447748,0.06733059103703454,0.3617571059421607,0.18623020063364493,0.3346303501948569,2,card_key,not pressed
0.5,0.02097320420654114,0.046682959657147194,0.11977739726029313,0.012463202355050385,0.8148734177211736,0.910714285715585,0.9604675146098316,0.22714681440447748,0.06733059103703454,0.3617571059421607,0.18623020063364493,0.18677042801391508,2,card_key,not pressed
0.6,0.03939159883549337,0.057733857542586975,0.11977739726029313,0.012463202355050385,0.8987341772171931,0.910714285715585,0.9604675146098316,0.3711911357349891,0.06733059103703454,0.5658914728701347,0.19835269271385414,0.18677042801391508,2,card_key,not pressed
0.7,0.06648446319292134,0.057733857542586975,0.2183219178082254,0.01886279278127745,0.8987341772171931,0.848214285715585,0.9403002177152757,0.3711911357349891,0.06581511149613561,0.6511627906966169,0.19835269271385414,0.0,2,card_key,not pressed
0.8,0.06648446319292134,0.09240959161263618,0.5224315068492729,0.01886279278127745,0.7943037974691833,0.848214285715585,0.9403002177152757,0.22714681440447748,0.06581511149613561,0.6511627906966169,0.20350580781416738,0.10505836575794092,2,card_key,not pressed
0.9,0.11918483750224595,0.09240959161263618,0.5224315068492729,0.05090874184053007,0.7943037974691833,0.9073660714284415,0.9436232382262233,0.22714681440447748,0.06982030742585721,0.47803617570934875,0.21647307286173145,0.10505836575794092,2,card_key,not pressed
1.0,0.11918483750224595,0.1105443983990142,0.6691780821917632,0.05090874184053007,0.7389240506345232,0.9073660714284415,0.9436232382262233,0.17036011080199387,0.0906040268457673,0.47803617570934875,0.21647307286173145,0.10505836575794092,2,card_key,not pressed
1.1,0.12049194937912944,0.0949597988169728,0.6691780821917632,0.062124024062470085,0.7389240506345232,0.847098214286234,0.9352583934914946,0.17036011080199387,0.0906040268457673,0.7390180878574029,0.24025343189020987,0.10505836575794092,2,card_key,not pressed
1.2,0.12049194937912944,0.0949597988169728,0.6874143835615882,0.0603161397670533,0.7389240506345232,0.847098214286234,0.9352583934914946,0.2908587257625186,0.10132063217156428,0.6382428940578393,0.24025343189020987,0.19844357976762694,2,card_key,not pressed
1.3,0.10854969995841657,0.08114617646018019,0.6874143835615882,0.0603161397670533,0.6265822784807824,0.8816964285715585,0.9352583934914946,0.2908587257625186,0.10132063217156428,0.6382428940578393,0.26939809926085445,0.43190661478547554,2,card_key,not pressed
1.4,0.11657061374842215,0.08114617646018019,0.6953767123287662,0.0645238704722999,0.6265822784807824,0.8816964285715585,0.9247163973875558,0.2908587257625186,0.1276250270620949,0.4909560723517643,0.26939809926085445,0.43190661478547554,2,card_key,not pressed
1.5,0.11657061374842215,0.08373180320901952,0.7184931506849352,0.0645238704722999,0.6265822784807824,0.875,0.9247163973875558,0.2908587257625186,0.1276250270620949,0.4909560723517643,0.2789017951425308,0.4280155642009049,2,card_key,not pressed
1.6,0.11045095359753532,0.08373180320901952,0.7184931506849352,0.06722769742735579,0.6265822784807824,0.875,0.8878194110233153,0.19390581717561872,0.2449664429530003,0.3772609819116042,0.3650686378036312,0.4280155642009049,2,card_key,not pressed
1.7,0.11045095359753532,0.075868664328965,0.713698630137003,0.06271598617689733,0.7199367088614963,0.806919642856883,0.8878194110233153,0.19390581717561872,0.7418272353322664,0.3772609819116042,0.3650686378036312,0.3949416342420591,2,card_key,not pressed
1.8,0.110807438654831,0.07406226755924195,0.713698630137003,0.06271598617689733,0.7199367088614963,0.806919642856883,0.8807150223445888,0.18559556786749454,0.7418272353322664,0.5219638242906512,0.5062302006335813,0.21206225680907664,2,card_key,not pressed
1.9,0.110807438654831,0.07406226755924195,0.7006849315068848,0.05887623192114688,0.765822784811462,0.779017857143117,0.8807150223445888,0.18559556786749454,0.7609872266724551,0.43410852712986525,0.5062302006335813,0.21206225680907664,2,card_key,not pressed
2.0,0.11140158041712311,0.0801898487585504,0.7087328767123608,0.05887623192114688,0.765822784811462,0.779017857143117,0.6013521255873684,0.3379501385043113,0.7609872266724551,0.43410852712986525,0.5730095036959142,0.40466926069893816,2,card_key,not pressed
2.1,0.10688610302418056,0.0801898487585504,0.7087328767123608,0.057436324075268885,0.5427215189884009,0.779017857143117,0.6013521255873684,0.3379501385043113,0.7398787616367599,0.3023255813968717,0.6563885955649766,0.40466926069893816,2,card_key,not pressed
2.2,0.10688610302418056,0.07859596925584356,0.6949486301369348,0.057436324075268885,0.5427215189884009,0.779017857143117,0.725105992895692,0.16759002770049847,0.7385797791729374,0.3023255813968717,0.6563885955649766,0.22373540855915053,2,card_key,not pressed
2.3,0.10724258808153309,0.07859596925584356,0.6949486301369348,0.0515646998592274,0.6360759493672958,0.6339285714284415,0.725105992895692,0.16759002770049847,0.7385797791729374,0.5064599483212078,0.6786061246040163,0.22373540855915053,2,card_key,not pressed
2.4,0.10724258808153309,0.08057946374813696,0.6989726027396728,0.056300396774616956,0.6360759493672958,0.6339285714284415,0.7523776784690881,0.3060941828243813,0.7710543407663408,0.4056847545216442,0.6786061246040163,0.2198443579763989,2,card_key,not pressed
2.5,0.11787772562536247,0.09634116105269186,0.6989726027396728,0.056300396774616956,0.5996835443038435,0.4575892857146755,0.7523776784690881,0.3060941828243813,0.7710543407663408,0.4056847545216442,0.6880675818374016,0.23151750972647278,2,card_key,not pressed
2.6,0.11787772562536247,0.09634116105269186,0.738099315068439,0.06962754383719982,0.5996835443038435,0.4575892857146755,0.7594820671479283,0.4847645429381373,0.8167352240745913,0.33074935400327377,0.6880675818374016,0.23151750972647278,2,card_key,not pressed
2.7,0.12661160953001627,0.09616406333012151,0.738099315068439,0.06962754383719982,0.5142405063270417,0.3984375,0.7594820671479283,0.4847645429381373,0.8167352240745913,0.33074935400327377,0.7007814149947649,0.23151750972647278,2,card_key,not pressed
2.8,0.12661160953001627,0.09616406333012151,0.7491438356164508,0.06826763087163101,0.5142405063270417,0.3984375,0.7970665749971886,0.5650969529087888,0.8743234466334115,0.02842377261185902,0.7005279831046209,0.23151750972647278,2,card_key,not pressed
2.9,0.12370031489513167,0.08869053943965355,0.7345034246575324,0.06826763087163101,0.515822784809643,0.3828125,0.7970665749971886,0.5650969529087888,0.8822255899544871,0.02842377261185902,0.7005279831046209,0.20817120622450602,2,card_key,not pressed
3.0,0.11526350187153867,0.08869053943965355,0.7345034246575324,0.057436324075268885,0.515822784809643,0.3828125,0.7964936404263199,0.5180055401651771,0.8822255899544871,0.5064599483212078,0.7067793030623193,0.3346303501948569,2,card_key,not pressed
3.1,0.11526350187153867,0.09340133885876867,0.7322773972601908,0.057436324075268885,0.5221518987345917,0.2801339285715585,0.7964936404263199,0.5180055401651771,0.8970556397489418,0.5503875968970533,0.7067793030623193,0.3346303501948569,2,card_key,not pressed
3.2,0.1117580654744188,0.0892572521517252,0.7322773972601908,0.05282861896839108,0.5221518987345917,0.2801339285715585,0.8139108513807969,0.6218836565094534,0.8970556397489418,0.5503875968970533,0.7124815205913819,0.3501945525295014,2,card_key,not pressed
3.3,0.1117580654744188,0.0892572521517252,0.7305650684930924,0.05121272238577035,0.5601265822770074,0.2801339285715585,0.8139108513807969,0.6218836565094534,0.9183806018619407,0.33074935400327377,0.73085533262946,0.3501945525295014,2,card_key,not pressed
3.4,0.10950032677800436,0.09063861438741583,0.7305650684930924,0.05121272238577035,0.5601265822770074,0.299107142856883,0.8968717772430637,0.6218836565094534,0.948040701450509,0.33074935400327377,0.73085533262946,0.6400778210099816,2,card_key,not pressed
3.5,0.10884677083947736,0.09063861438741583,0.7291952054794137,0.04890886983234566,0.5221518987345917,0.299107142856883,0.8968717772430637,0.678670360111937,0.948040701450509,0.3772609819116042,0.7430200633579602,0.6400778210099816,2,card_key,not pressed
3.6,0.10884677083947736,0.09301172386923895,0.7322773972601908,0.04890886983234566,0.5221518987345917,0.2600446428577925,0.9066116649479454,0.678670360111937,0.948040701450509,0.6511627906966169,0.7430200633579602,0.4980544747068052,2,card_key,not pressed
3.7,0.11627354286736136,0.09301172386923895,0.7322773972601908,0.04994880327659246,0.5727848101269046,0.2600446428577925,0.9066116649479454,0.6218836565094534,0.948040701450509,0.6511627906966169,0.6845195353749318,0.40466926069893816,2,card_key,not pressed
3.8,0.11627354286736136,0.10540856444583824,0.7762842465753579,0.04994880327659246,0.5727848101269046,0.237723214286234,0.9000802108399739,0.6218836565094534,0.7946525221909724,0.47803617570934875,0.6845195353749318,0.40466926069893816,2,card_key,not pressed
3.9,0.1808567524211071,0.10540856444583824,0.7762842465753579,0.11615256623575476,0.2800632911385037,0.237723214286234,0.9000802108399739,0.19390581717561872,0.125460056289171,0.47803617570934875,0.38019007391767445,0.2684824902735272,2,card_key,not pressed
4.0,0.1808567524211071,0.17008465271138107,0.8653253424657237,0.24592026110329357,0.2800632911385037,0.112723214286234,0.9079867079179849,0.19390581717561872,0.125460056289171,0.5219638242906512,0.19835269271385414,0.2684824902735272,2,card_key,not pressed
4.1,0.2717010278652765,0.2340169305422819,0.8653253424657237,0.24592026110329357,0.15031645569615648,0.112723214286234,0.9079867079179849,0.05678670360066462,0.08400086598828693,0.4935400516787922,0.19835269271385414,0.36186770427957526,2,card_key,pressed
4.2,0.2717010278652765,0.2340169305422819,0.9261986301369802,0.3232913093561933,0.15031645569615648,0.0,0.828921737137648,0.05678670360066462,0.08400086598828693,0.4935400516787922,0.18217529039077363,0.19844357976762694,2,card_key,pressed
4.3,0.30146753015270633,0.26578826196293903,0.9493150684931493,0.3232913093561933,0.13132911392312963,0.0,0.828921737137648,0.10526315789502405,0.0972071877029066,0.1731266149872681,0.18217529039077363,0.19844357976762694,2,card_key,pressed
4.4,0.34739468837267395,0.26578826196293903,0.9493150684931493,0.41166965314219794,0.13132911392312963,0.034598214286234,0.8315572361635759,0.10526315789502405,0.10261961463527314,0.1731266149872681,0.20675818373814536,0.4416342412459926,2,card_key,pressed
4.5,0.34739468837267395,0.30269542733680055,0.954708904109566,0.41166965314219794,0.21360759493654768,0.034598214286234,0.8315572361635759,0.19390581717561872,0.10261961463527314,0.18604651162786467,0.18378035902850343,0.4416342412459926,2,card_key,pressed
4.6,0.42891093814978376,0.30269542733680055,0.954708904109566,0.46363432740304233,0.21360759493654768,0.045758928572467994,0.8509224246593021,0.19390581717561872,0.08714007360913456,0.18604651162786467,0.18378035902850343,0.2684824902735272,2,card_key,pressed
4.7,0.42891093814978376,0.5166648956894733,0.9440068493149738,0.7506719569947364,0.16772151898658194,0.045758928572467994,0.8509224246593021,0.1371191135749541,0.08714007360913456,0.3901808785540197,0.13765575501582816,0.3832684824883472,2,card_key,pressed
4.8,0.5043075277761773,0.5686607870223099,0.9440068493149738,0.7506719569947364,0.16772151898658194,0.034598214286234,0.7665864558266549,0.1371191135749541,0.05942844771595901,0.11369509044016013,0.13765575501582816,0.3832684824883472,2,card_key,pressed
4.9,0.5043075277761773,0.5686607870223099,0.8710616438356737,0.8322507359528828,0.39240506329224445,0.034598214286234,0.7665864558266549,0.23407202216185397,0.05942844771595901,0.11369509044016013,0.05368532206966847,0.41634241245083103,2,card_key,pressed
5.0,0.5900421840651688,0.769595862997221,0.989811643835651,0.8322507359528828,0.39240506329224445,0.1439732142853245,0.6765211412857752,0.23407202216185397,0.027386880277163073,0.33074935400327377,0.0,0.41634241245083103,2,card_key,pressed
5.1,1.0,0.769595862997221,0.989811643835651,0.9790573403302147,0.2879746835442347,0.1439732142853245,0.6765211412857752,0.17036011080199387,0.0019484736956201232,0.33074935400327377,0.0,0.3385214007776085,2,card_key,pressed
5.2,1.0,1.0,1.0,0.9790573403302147,0.2879746835442347,0.21875,0.7316374470036635,0.17036011080199387,0.0019484736956201232,0.22997416020916717,0.011573389651516663,0.3385214007776085,2,card_key,pressed
5.3,0.9666092329629805,0.9611093401338735,1.0,1.0,0.10284810126540833,0.21875,0.7316374470036635,0.2105263157882291,0.03583026629144115,0.0,0.011573389651516663,0.47665369649803324,2,card_key,pressed
5.4,0.9666092329629805,0.9611093401338735,0.9363869863013292,0.987744784333799,0.10284810126540833,0.130580357143117,0.7724303884497203,0.2105263157882291,0.03583026629144115,0.0,0.02859556494189519,0.40466926069893816,2,card_key,pressed
5.5,0.8829540728418124,0.9182516912832455,0.9363869863013292,0.987744784333799,0.4018987341769389,0.130580357143117,0.7724303884497203,0.20083102493117622,0.031175579129808284,0.3023255813968717,0.02859556494189519,0.40466926069893816,2,card_key,pressed
5.6,0.8829540728418124,0.9182516912832455,0.8666095890411043,0.9668181236400812,0.4018987341769389,0.205357142856883,0.5864558267446682,0.20083102493117622,0.0386447282962763,0.3023255813968717,0.028088701161607332,0.31712062256701756,2,card_key,pressed
5.7,0.8518210445012073,0.8988417808946849,0.7896404109589525,0.9668181236400812,0.4018987341769389,0.205357142856883,0.5864558267446682,0.25761772853184084,0.0386447282962763,0.20155038759730814,0.038859556494230674,0.31712062256701756,2,card_key,pressed
5.8,0.8310854969996058,0.8988417808946849,0.7896404109589525,0.9451235120952077,0.2231012658230611,0.2734375,0.5864558267446682,0.25761772853184084,0.04037670491447898,0.4470284237722808,0.038859556494230674,0.4883268482499261,2,card_key,pressed
5.9,0.8310854969996058,0.883965572202726,0.6736301369862758,0.9451235120952077,0.2231012658230611,0.2734375,0.3656468431305484,0.2991689750688238,0.04037670491447898,0.4470284237722808,0.052587117212283374,0.3268482490275346,2,card_key,pressed
6.0,0.8177767215257177,0.883965572202726,0.6736301369862758,0.9274286445667599,0.3180379746845574,0.1573660714284415,0.3656468431305484,0.2991689750688238,0.03712924875515,0.5943152454783558,0.056937697993703296,0.3268482490275346,2,card_key,pressed
6.1,0.8177767215257177,0.8811674281868704,0.5793664383562032,0.9112216818123642,0.3180379746845574,0.1573660714284415,0.3378022229861699,0.39612188365754264,0.0352890235982386,0.5943152454783558,0.056937697993703296,0.3501945525295014,2,card_key,pressed
6.2,0.7883072901194623,0.8920766478942994,0.5793664383562032,0.9112216818123642,0.3069620253154426,0.222098214286234,0.3378022229861699,0.39612188365754264,0.0352890235982386,0.5788113695089123,0.052587117212283374,0.3501945525295014,2,card_key,pressed
6.3,0.7883072901194623,0.8920766478942994,0.5451198630136105,0.9099577627032005,0.3069620253154426,0.222098214286234,0.4103357396586489,0.4362880886437779,0.04589738038532687,0.43410852712986525,0.052587117212283374,0.47665369649803324,2,card_key,pressed
6.4,0.7607985265284469,0.9091134488010368,0.556678082191695,0.9099577627032005,0.44936708860768704,0.1216517857146755,0.4103357396586489,0.4362880886437779,0.04589738038532687,0.43410852712986525,0.052587117212283374,0.3715953307400923,2,card_key,pressed
6.5,0.677796922345749,0.9091134488010368,0.556678082191695,0.9169493152438264,0.44936708860768704,0.1216517857146755,0.48160880027501207,0.3060941828243813,0.04719636284914941,0.28940568475445616,0.052587117212283374,0.3715953307400923,2,card_key,pressed
